step,loss,lr
452150,1.229101,0.014436
452200,1.229015,0.014434
452250,1.229020,0.014432
452300,1.238734,0.014430
452350,1.236061,0.014428
452400,1.238215,0.014426
452450,1.240721,0.014424
452500,1.219607,0.014422
452550,1.216325,0.014420
452600,1.229180,0.014418
452650,1.226498,0.014416
452700,1.234372,0.014414
452750,1.231266,0.014413
452800,1.232339,0.014411
452850,1.236921,0.014409
452900,1.235337,0.014407
452950,1.219269,0.014405
453000,1.220774,0.014403
453050,1.225944,0.014401
453100,1.223498,0.014399
453150,1.232234,0.014397
453200,1.231599,0.014395
453250,1.237733,0.014393
453300,1.229453,0.014391
453350,1.230959,0.014389
453400,1.221225,0.014387
453450,1.222831,0.014385
453500,1.222809,0.014383
453550,1.226228,0.014382
453600,1.226635,0.014380
453650,1.232399,0.014378
453700,1.235191,0.014376
453750,1.232159,0.014374
453800,1.240248,0.014372
453850,1.224304,0.014370
453900,1.222926,0.014368
453950,1.223097,0.014366
454000,1.228668,0.014364
454050,1.232332,0.014362
454100,1.229585,0.014360
454150,1.237427,0.014358
454200,1.231868,0.014356
454250,1.229683,0.014354
454300,1.226929,0.014353
454350,1.217968,0.014351
454400,1.227233,0.014349
454450,1.229886,0.014347
454500,1.230295,0.014345
454550,1.229484,0.014343
454600,1.234158,0.014341
454650,1.232888,0.014339
454700,1.234275,0.014337
454750,1.222529,0.014335
454800,1.220757,0.014333
454850,1.221489,0.014331
454900,1.226075,0.014329
454950,1.232211,0.014327
455000,1.224795,0.014325
455000,0.101926,0.258043,0.156117
455050,1.231726,0.014323
455100,1.227606,0.014322
455150,1.231468,0.014320
455200,1.223435,0.014318
455250,1.219509,0.014316
455300,1.221566,0.014314
455350,1.226485,0.014312
455400,1.231701,0.014310
455450,1.233797,0.014308
455500,1.230900,0.014306
455550,1.231299,0.014304
455600,1.228571,0.014302
455650,1.227323,0.014300
455700,1.225152,0.014298
455750,1.224243,0.014296
455800,1.230840,0.014294
455850,1.224997,0.014292
455900,1.224547,0.014290
455950,1.230770,0.014289
456000,1.232794,0.014287
456050,1.232167,0.014285
456100,1.228131,0.014283
456150,1.214487,0.014281
456200,1.222272,0.014279
456250,1.229833,0.014277
456300,1.225394,0.014275
456350,1.227926,0.014273
456400,1.229276,0.014271
456450,1.232993,0.014269
456500,1.227799,0.014267
456550,1.233279,0.014265
456600,1.221338,0.014263
456650,1.218902,0.014261
456700,1.229679,0.014259
456750,1.229127,0.014258
456800,1.228233,0.014256
456850,1.229825,0.014254
456900,1.234495,0.014252
456950,1.228375,0.014250
457000,1.232200,0.014248
457050,1.221650,0.014246
457100,1.220746,0.014244
457150,1.220400,0.014242
457200,1.224250,0.014240
457250,1.224971,0.014238
457300,1.235763,0.014236
457350,1.224587,0.014234
457400,1.233462,0.014232
457450,1.228261,0.014230
457500,1.220012,0.014228
457550,1.224703,0.014227
457600,1.223822,0.014225
457650,1.226928,0.014223
457700,1.231425,0.014221
457750,1.228259,0.014219
457800,1.234492,0.014217
457850,1.234611,0.014215
457900,1.229838,0.014213
457950,1.221001,0.014211
458000,1.225748,0.014209
458050,1.221821,0.014207
458100,1.222544,0.014205
458150,1.230507,0.014203
458200,1.229745,0.014201
458250,1.233980,0.014199
458300,1.224252,0.014197
458350,1.230110,0.014195
458400,1.220974,0.014194
458450,1.217778,0.014192
458500,1.218597,0.014190
458550,1.232001,0.014188
458600,1.232412,0.014186
458650,1.233270,0.014184
458700,1.228389,0.014182
458750,1.231142,0.014180
458800,1.231023,0.014178
458850,1.223509,0.014176
458900,1.218210,0.014174
458950,1.225919,0.014172
459000,1.226044,0.014170
459050,1.223378,0.014168
459100,1.232077,0.014166
459150,1.230804,0.014164
459200,1.233519,0.014162
459250,1.226384,0.014161
459300,1.224017,0.014159
459350,1.222095,0.014157
459400,1.220467,0.014155
459450,1.225395,0.014153
459500,1.225874,0.014151
459550,1.231527,0.014149
459600,1.229939,0.014147
459650,1.224553,0.014145
459700,1.231704,0.014143
459750,1.223827,0.014141
459800,1.215027,0.014139
459850,1.216695,0.014137
459900,1.221343,0.014135
459950,1.227882,0.014133
460000,1.227654,0.014131
460000,0.082174,0.249578,0.167404
460050,1.222146,0.014129
460100,1.227626,0.014128
460150,1.231710,0.014126
460200,1.228313,0.014124
460250,1.222891,0.014122
460300,1.219026,0.014120
460350,1.224733,0.014118
460400,1.223783,0.014116
460450,1.231222,0.014114
460500,1.233799,0.014112
460550,1.230102,0.014110
460600,1.236519,0.014108
460650,1.230797,0.014106
460700,1.219470,0.014104
460750,1.216394,0.014102
460800,1.221860,0.014100
460850,1.229475,0.014098
460900,1.227931,0.014096
460950,1.230208,0.014095
461000,1.226568,0.014093
461050,1.226255,0.014091
461100,1.232684,0.014089
461150,1.215916,0.014087
461200,1.217981,0.014085
461250,1.227139,0.014083
461300,1.226331,0.014081
461350,1.225360,0.014079
461400,1.226836,0.014077
461450,1.226246,0.014075
461500,1.230189,0.014073
461550,1.228621,0.014071
461600,1.222761,0.014069
461650,1.221962,0.014067
461700,1.223985,0.014065
461750,1.227322,0.014063
461800,1.223977,0.014061
461850,1.220599,0.014060
461900,1.232755,0.014058
461950,1.234514,0.014056
462000,1.227237,0.014054
462050,1.215318,0.014052
462100,1.218285,0.014050
462150,1.219824,0.014048
462200,1.232673,0.014046
462250,1.225659,0.014044
462300,1.226118,0.014042
462350,1.229944,0.014040
462400,1.227794,0.014038
462450,1.234051,0.014036
462500,1.217233,0.014034
462550,1.223120,0.014032
462600,1.221654,0.014030
462650,1.224128,0.014028
462700,1.226398,0.014027
462750,1.222723,0.014025
462800,1.227433,0.014023
462850,1.225895,0.014021
462900,1.232950,0.014019
462950,1.219555,0.014017
463000,1.212033,0.014015
463050,1.224152,0.014013
463100,1.222978,0.014011
463150,1.223636,0.014009
463200,1.226694,0.014007
463250,1.226290,0.014005
463300,1.228779,0.014003
463350,1.228989,0.014001
463400,1.217987,0.013999
463450,1.212534,0.013997
463500,1.215534,0.013995
463550,1.226781,0.013993
463600,1.222308,0.013992
463650,1.224395,0.013990
463700,1.225138,0.013988
463750,1.228546,0.013986
463800,1.228034,0.013984
463850,1.227376,0.013982
463900,1.217025,0.013980
463950,1.221677,0.013978
464000,1.224626,0.013976
464050,1.225095,0.013974
464100,1.226413,0.013972
464150,1.229938,0.013970
464200,1.226941,0.013968
464250,1.228951,0.013966
464300,1.229022,0.013964
464350,1.214858,0.013962
464400,1.219076,0.013960
464450,1.221327,0.013958
464500,1.231353,0.013957
464550,1.225816,0.013955
464600,1.227532,0.013953
464650,1.226884,0.013951
464700,1.223148,0.013949
464750,1.227998,0.013947
464800,1.215067,0.013945
464850,1.223231,0.013943
464900,1.226314,0.013941
464950,1.221117,0.013939
465000,1.227250,0.013937
465000,0.078051,0.248969,0.170918
465050,1.225908,0.013935
465100,1.227795,0.013933
465150,1.233557,0.013931
465200,1.225388,0.013929
465250,1.221350,0.013927
465300,1.219436,0.013925
465350,1.225002,0.013923
465400,1.216413,0.013921
465450,1.221548,0.013920
465500,1.228111,0.013918
465550,1.226203,0.013916
465600,1.226022,0.013914
465650,1.231047,0.013912
465700,1.215007,0.013910
465750,1.216199,0.013908
465800,1.222284,0.013906
465850,1.219640,0.013904
465900,1.224143,0.013902
465950,1.226342,0.013900
466000,1.224738,0.013898
466050,1.227206,0.013896
466100,1.228346,0.013894
466150,1.218264,0.013892
466200,1.216087,0.013890
466250,1.220535,0.013888
466300,1.227628,0.013886
466350,1.221499,0.013885
466400,1.224577,0.013883
466450,1.229940,0.013881
466500,1.225774,0.013879
466550,1.229717,0.013877
466600,1.218064,0.013875
466650,1.217734,0.013873
466700,1.214639,0.013871
466750,1.222090,0.013869
466800,1.222788,0.013867
466850,1.227493,0.013865
466900,1.222004,0.013863
466950,1.224871,0.013861
467000,1.228681,0.013859
467050,1.219454,0.013857
467100,1.222313,0.013855
467150,1.214777,0.013853
467200,1.221809,0.013851
467250,1.220918,0.013849
467300,1.224814,0.013848
467350,1.228668,0.013846
467400,1.227527,0.013844
467450,1.223575,0.013842
467500,1.215598,0.013840
467550,1.215145,0.013838
467600,1.221492,0.013836
467650,1.218363,0.013834
467700,1.225306,0.013832
467750,1.224969,0.013830
467800,1.227158,0.013828
467850,1.225712,0.013826
467900,1.231327,0.013824
467950,1.223193,0.013822
468000,1.219560,0.013820
468050,1.215742,0.013818
468100,1.219518,0.013816
468150,1.220000,0.013814
468200,1.222427,0.013812
468250,1.230726,0.013811
468300,1.232312,0.013809
468350,1.227023,0.013807
468400,1.223460,0.013805
468450,1.211954,0.013803
468500,1.221631,0.013801
468550,1.220201,0.013799
468600,1.219075,0.013797
468650,1.228760,0.013795
468700,1.230382,0.013793
468750,1.227929,0.013791
468800,1.223753,0.013789
468850,1.226621,0.013787
468900,1.211862,0.013785
468950,1.218471,0.013783
469000,1.218544,0.013781
469050,1.220611,0.013779
469100,1.228258,0.013777
469150,1.223690,0.013775
469200,1.229458,0.013774
469250,1.230339,0.013772
469300,1.221178,0.013770
469350,1.214123,0.013768
469400,1.216042,0.013766
469450,1.224365,0.013764
469500,1.223444,0.013762
469550,1.219109,0.013760
469600,1.230535,0.013758
469650,1.225165,0.013756
469700,1.227720,0.013754
469750,1.224856,0.013752
469800,1.211702,0.013750
469850,1.219052,0.013748
469900,1.220447,0.013746
469950,1.223503,0.013744
470000,1.220422,0.013742
470000,0.098002,0.237931,0.139929
470050,1.226654,0.013740
470100,1.225702,0.013738
470150,1.226772,0.013736
470200,1.220387,0.013735
470250,1.208047,0.013733
470300,1.212057,0.013731
470350,1.215078,0.013729
470400,1.220369,0.013727
470450,1.230180,0.013725
470500,1.225601,0.013723
470550,1.223882,0.013721
470600,1.225642,0.013719
470650,1.226573,0.013717
470700,1.212037,0.013715
470750,1.218385,0.013713
470800,1.224065,0.013711
470850,1.225555,0.013709
470900,1.220795,0.013707
470950,1.221990,0.013705
471000,1.223557,0.013703
471050,1.227561,0.013701
471100,1.228706,0.013699
471150,1.215591,0.013698
471200,1.217531,0.013696
471250,1.220690,0.013694
471300,1.216906,0.013692
471350,1.222666,0.013690
471400,1.223856,0.013688
471450,1.224851,0.013686
471500,1.223113,0.013684
471550,1.229386,0.013682
471600,1.219729,0.013680
471650,1.218048,0.013678
471700,1.215016,0.013676
471750,1.214670,0.013674
471800,1.222431,0.013672
471850,1.219177,0.013670
471900,1.225558,0.013668
471950,1.229267,0.013666
472000,1.226620,0.013664
472050,1.213225,0.013662
472100,1.211856,0.013660
472150,1.219871,0.013659
472200,1.223351,0.013657
472250,1.213941,0.013655
472300,1.222460,0.013653
472350,1.226646,0.013651
472400,1.219882,0.013649
472450,1.225988,0.013647
472500,1.216253,0.013645
472550,1.215796,0.013643
472600,1.216821,0.013641
472650,1.217293,0.013639
472700,1.220256,0.013637
472750,1.223853,0.013635
472800,1.221886,0.013633
472850,1.220164,0.013631
472900,1.220196,0.013629
472950,1.226918,0.013627
473000,1.211435,0.013625
473050,1.219591,0.013623
473100,1.215014,0.013621
473150,1.217857,0.013620
473200,1.225399,0.013618
473250,1.218538,0.013616
473300,1.230310,0.013614
473350,1.225935,0.013612
473400,1.221786,0.013610
473450,1.213266,0.013608
473500,1.214587,0.013606
473550,1.215078,0.013604
473600,1.220115,0.013602
473650,1.224952,0.013600
473700,1.225266,0.013598
473750,1.228910,0.013596
473800,1.227173,0.013594
473850,1.226429,0.013592
473900,1.210863,0.013590
473950,1.210146,0.013588
474000,1.217530,0.013586
474050,1.219470,0.013584
474100,1.217398,0.013582
474150,1.223274,0.013581
474200,1.227110,0.013579
474250,1.226937,0.013577
474300,1.228558,0.013575
474350,1.211041,0.013573
474400,1.214904,0.013571
474450,1.217007,0.013569
474500,1.214059,0.013567
474550,1.227757,0.013565
474600,1.222417,0.013563
474650,1.222572,0.013561
474700,1.221840,0.013559
474750,1.223726,0.013557
474800,1.213691,0.013555
474850,1.212724,0.013553
474900,1.220878,0.013551
474950,1.218481,0.013549
475000,1.220393,0.013547
475000,0.092488,0.244980,0.152492
475050,1.228719,0.013545
475100,1.222467,0.013543
475150,1.225718,0.013541
475200,1.224272,0.013540
475250,1.210227,0.013538
475300,1.213804,0.013536
475350,1.213209,0.013534
475400,1.221512,0.013532
475450,1.218593,0.013530
475500,1.220793,0.013528
475550,1.217420,0.013526
475600,1.226919,0.013524
475650,1.220939,0.013522
475700,1.216655,0.013520
475750,1.211292,0.013518
475800,1.215208,0.013516
475850,1.216260,0.013514
475900,1.218850,0.013512
475950,1.226632,0.013510
476000,1.221649,0.013508
476050,1.219861,0.013506
476100,1.224168,0.013504
476150,1.219695,0.013502
476200,1.214163,0.013501
476250,1.215967,0.013499
476300,1.222346,0.013497
476350,1.220898,0.013495
476400,1.215314,0.013493
476450,1.225107,0.013491
476500,1.225897,0.013489
476550,1.217597,0.013487
476600,1.212667,0.013485
476650,1.210154,0.013483
476700,1.217845,0.013481
476750,1.215548,0.013479
476800,1.225341,0.013477
476850,1.222726,0.013475
476900,1.217949,0.013473
476950,1.221417,0.013471
477000,1.225021,0.013469
477050,1.219653,0.013467
477100,1.214122,0.013465
477150,1.216552,0.013463
477200,1.219153,0.013461
477250,1.222134,0.013460
477300,1.219424,0.013458
477350,1.218141,0.013456
477400,1.221220,0.013454
477450,1.230652,0.013452
477500,1.216316,0.013450
477550,1.211206,0.013448
477600,1.217696,0.013446
477650,1.216213,0.013444
477700,1.220767,0.013442
477750,1.225460,0.013440
477800,1.216483,0.013438
477850,1.223455,0.013436
477900,1.218056,0.013434
477950,1.220649,0.013432
478000,1.207646,0.013430
478050,1.215417,0.013428
478100,1.217676,0.013426
478150,1.217785,0.013424
478200,1.222154,0.013422
478250,1.223374,0.013420
478300,1.222139,0.013419
478350,1.224268,0.013417
478400,1.226648,0.013415
478450,1.206118,0.013413
478500,1.215718,0.013411
478550,1.218459,0.013409
478600,1.220978,0.013407
478650,1.214826,0.013405
478700,1.219958,0.013403
478750,1.221598,0.013401
478800,1.217462,0.013399
478850,1.226517,0.013397
478900,1.210924,0.013395
478950,1.207564,0.013393
479000,1.212913,0.013391
479050,1.220157,0.013389
479100,1.224898,0.013387
479150,1.224247,0.013385
479200,1.224320,0.013383
479250,1.223667,0.013381
479300,1.228686,0.013379
479350,1.205768,0.013377
479400,1.213340,0.013376
479450,1.213497,0.013374
479500,1.214160,0.013372
479550,1.219257,0.013370
479600,1.217755,0.013368
479650,1.222197,0.013366
479700,1.222945,0.013364
479750,1.223658,0.013362
479800,1.208232,0.013360
479850,1.213801,0.013358
479900,1.214987,0.013356
479950,1.217194,0.013354
480000,1.215110,0.013352
480000,0.101145,0.247665,0.146520
480050,1.222150,0.013350
480100,1.223337,0.013348
480150,1.227686,0.013346
480200,1.221637,0.013344
480250,1.216100,0.013342
480300,1.217084,0.013340
480350,1.216897,0.013338
480400,1.215212,0.013336
480450,1.218207,0.013335
480500,1.224003,0.013333
480550,1.220150,0.013331
480600,1.220329,0.013329
480650,1.221828,0.013327
480700,1.216214,0.013325
480750,1.211629,0.013323
480800,1.208641,0.013321
480850,1.214137,0.013319
480900,1.218996,0.013317
480950,1.220483,0.013315
481000,1.226794,0.013313
481050,1.224691,0.013311
481100,1.226272,0.013309
481150,1.219193,0.013307
481200,1.211080,0.013305
481250,1.214582,0.013303
481300,1.214952,0.013301
481350,1.220988,0.013299
481400,1.218067,0.013297
481450,1.222790,0.013295
481500,1.219878,0.013293
481550,1.223037,0.013292
481600,1.219938,0.013290
481650,1.212194,0.013288
481700,1.212597,0.013286
481750,1.207325,0.013284
481800,1.213586,0.013282
481850,1.222486,0.013280
481900,1.227294,0.013278
481950,1.219131,0.013276
482000,1.224990,0.013274
482050,1.218471,0.013272
482100,1.208468,0.013270
482150,1.209634,0.013268
482200,1.216330,0.013266
482250,1.217707,0.013264
482300,1.216173,0.013262
482350,1.225778,0.013260
482400,1.217412,0.013258
482450,1.219072,0.013256
482500,1.219177,0.013254
482550,1.207218,0.013252
482600,1.217310,0.013250
482650,1.214307,0.013249
482700,1.219459,0.013247
482750,1.214418,0.013245
482800,1.220699,0.013243
482850,1.220444,0.013241
482900,1.222586,0.013239
482950,1.215792,0.013237
483000,1.214759,0.013235
483050,1.217013,0.013233
483100,1.217277,0.013231
483150,1.210334,0.013229
483200,1.220981,0.013227
483250,1.214397,0.013225
483300,1.216342,0.013223
483350,1.218280,0.013221
483400,1.221487,0.013219
483450,1.210643,0.013217
483500,1.205602,0.013215
483550,1.209456,0.013213
483600,1.217543,0.013211
483650,1.220452,0.013209
483700,1.210826,0.013207
483750,1.221777,0.013206
483800,1.220343,0.013204
483850,1.219539,0.013202
483900,1.209535,0.013200
483950,1.212306,0.013198
484000,1.217654,0.013196
484050,1.210893,0.013194
484100,1.217283,0.013192
484150,1.220175,0.013190
484200,1.216149,0.013188
484250,1.222503,0.013186
484300,1.221055,0.013184
484350,1.210585,0.013182
484400,1.209645,0.013180
484450,1.209641,0.013178
484500,1.217578,0.013176
484550,1.221948,0.013174
484600,1.215934,0.013172
484650,1.219491,0.013170
484700,1.221306,0.013168
484750,1.222978,0.013166
484800,1.212425,0.013164
484850,1.209354,0.013163
484900,1.208293,0.013161
484950,1.215066,0.013159
485000,1.220091,0.013157
485000,0.085036,0.253653,0.168617
485050,1.221376,0.013155
485100,1.219880,0.013153
485150,1.223090,0.013151
485200,1.215545,0.013149
485250,1.214874,0.013147
485300,1.204948,0.013145
485350,1.205577,0.013143
485400,1.217816,0.013141
485450,1.218093,0.013139
485500,1.225514,0.013137
485550,1.220344,0.013135
485600,1.222882,0.013133
485650,1.216132,0.013131
485700,1.214344,0.013129
485750,1.208562,0.013127
485800,1.210353,0.013125
485850,1.216905,0.013123
485900,1.208066,0.013121
485950,1.218367,0.013120
486000,1.223456,0.013118
486050,1.217035,0.013116
486100,1.220961,0.013114
486150,1.214419,0.013112
486200,1.216934,0.013110
486250,1.214002,0.013108
486300,1.210625,0.013106
486350,1.217934,0.013104
486400,1.214888,0.013102
486450,1.216994,0.013100
486500,1.213051,0.013098
486550,1.215080,0.013096
486600,1.217659,0.013094
486650,1.204628,0.013092
486700,1.209464,0.013090
486750,1.213881,0.013088
486800,1.212076,0.013086
486850,1.214017,0.013084
486900,1.216043,0.013082
486950,1.224002,0.013080
487000,1.224313,0.013078
487050,1.225285,0.013076
487100,1.215495,0.013075
487150,1.208056,0.013073
487200,1.210290,0.013071
487250,1.211373,0.013069
487300,1.216550,0.013067
487350,1.213234,0.013065
487400,1.216733,0.013063
487450,1.216768,0.013061
487500,1.217125,0.013059
487550,1.207102,0.013057
487600,1.208032,0.013055
487650,1.208502,0.013053
487700,1.215158,0.013051
487750,1.212956,0.013049
487800,1.215792,0.013047
487850,1.222569,0.013045
487900,1.225755,0.013043
487950,1.217864,0.013041
488000,1.206235,0.013039
488050,1.213787,0.013037
488100,1.216230,0.013035
488150,1.211769,0.013033
488200,1.217882,0.013031
488250,1.218454,0.013030
488300,1.216628,0.013028
488350,1.214659,0.013026
488400,1.218226,0.013024
488450,1.207874,0.013022
488500,1.206968,0.013020
488550,1.213771,0.013018
488600,1.213939,0.013016
488650,1.214093,0.013014
488700,1.212450,0.013012
488750,1.215643,0.013010
488800,1.222724,0.013008
488850,1.218963,0.013006
488900,1.211819,0.013004
488950,1.211224,0.013002
489000,1.211918,0.013000
489050,1.210173,0.012998
489100,1.215674,0.012996
489150,1.214722,0.012994
489200,1.214880,0.012992
489250,1.219327,0.012990
489300,1.217846,0.012988
489350,1.211507,0.012986
489400,1.211246,0.012985
489450,1.214121,0.012983
489500,1.209731,0.012981
489550,1.216161,0.012979
489600,1.204228,0.012977
489650,1.220230,0.012975
489700,1.217952,0.012973
489750,1.221924,0.012971
489800,1.212702,0.012969
489850,1.214313,0.012967
489900,1.206743,0.012965
489950,1.210206,0.012963
490000,1.215462,0.012961
490000,0.092987,0.238701,0.145714
490050,1.213785,0.012959
490100,1.221634,0.012957
490150,1.216084,0.012955
490200,1.218052,0.012953
490250,1.218560,0.012951
490300,1.204576,0.012949
490350,1.207320,0.012947
490400,1.212993,0.012945
490450,1.215742,0.012943
490500,1.214086,0.012941
490550,1.220654,0.012940
490600,1.221753,0.012938
490650,1.219868,0.012936
490700,1.212977,0.012934
490750,1.205981,0.012932
490800,1.210442,0.012930
490850,1.208674,0.012928
490900,1.216804,0.012926
490950,1.213705,0.012924
491000,1.213601,0.012922
491050,1.218085,0.012920
491100,1.214571,0.012918
491150,1.215464,0.012916
491200,1.209164,0.012914
491250,1.212566,0.012912
491300,1.211095,0.012910
491350,1.220289,0.012908
491400,1.212127,0.012906
491450,1.207113,0.012904
491500,1.214305,0.012902
491550,1.215342,0.012900
491600,1.215822,0.012898
491650,1.200933,0.012896
491700,1.211422,0.012895
491750,1.214212,0.012893
491800,1.214443,0.012891
491850,1.214961,0.012889
491900,1.218046,0.012887
491950,1.219508,0.012885
492000,1.215503,0.012883
492050,1.213256,0.012881
492100,1.203598,0.012879
492150,1.213880,0.012877
492200,1.212194,0.012875
492250,1.215066,0.012873
492300,1.214651,0.012871
492350,1.221555,0.012869
492400,1.215924,0.012867
492450,1.222942,0.012865
492500,1.213096,0.012863
492550,1.204483,0.012861
492600,1.207340,0.012859
492650,1.209915,0.012857
492700,1.213695,0.012855
492750,1.215219,0.012853
492800,1.213843,0.012851
492850,1.216757,0.012850
492900,1.215012,0.012848
492950,1.224520,0.012846
493000,1.211372,0.012844
493050,1.213508,0.012842
493100,1.211493,0.012840
493150,1.206719,0.012838
493200,1.211907,0.012836
493250,1.217726,0.012834
493300,1.219879,0.012832
493350,1.217806,0.012830
493400,1.216763,0.012828
493450,1.210171,0.012826
493500,1.208397,0.012824
493550,1.206391,0.012822
493600,1.207008,0.012820
493650,1.210144,0.012818
493700,1.211316,0.012816
493750,1.214340,0.012814
493800,1.213961,0.012812
493850,1.220756,0.012810
493900,1.206771,0.012808
493950,1.204464,0.012806
494000,1.211244,0.012805
494050,1.211086,0.012803
494100,1.208407,0.012801
494150,1.208275,0.012799
494200,1.213172,0.012797
494250,1.210561,0.012795
494300,1.223748,0.012793
494350,1.216323,0.012791
494400,1.207331,0.012789
494450,1.205740,0.012787
494500,1.210908,0.012785
494550,1.211582,0.012783
494600,1.219660,0.012781
494650,1.216733,0.012779
494700,1.210582,0.012777
494750,1.218559,0.012775
494800,1.212995,0.012773
494850,1.201051,0.012771
494900,1.212789,0.012769
494950,1.217125,0.012767
495000,1.216293,0.012765
495000,0.104984,0.247431,0.142447
495050,1.210925,0.012763
495100,1.212827,0.012761
495150,1.210457,0.012759
495200,1.217385,0.012758
495250,1.212516,0.012756
495300,1.204415,0.012754
495350,1.204341,0.012752
495400,1.211529,0.012750
495450,1.206204,0.012748
495500,1.210615,0.012746
495550,1.207751,0.012744
495600,1.210314,0.012742
495650,1.216073,0.012740
495700,1.219650,0.012738
495750,1.202542,0.012736
495800,1.204570,0.012734
495850,1.208499,0.012732
495900,1.211281,0.012730
495950,1.218952,0.012728
496000,1.218802,0.012726
496050,1.214176,0.012724
496100,1.217926,0.012722
496150,1.215084,0.012720
496200,1.205156,0.012718
496250,1.207067,0.012716
496300,1.209097,0.012714
496350,1.208947,0.012713
496400,1.211523,0.012711
496450,1.213858,0.012709
496500,1.219623,0.012707
496550,1.214001,0.012705
496600,1.217234,0.012703
496650,1.209098,0.012701
496700,1.206015,0.012699
496750,1.203700,0.012697
496800,1.211990,0.012695
496850,1.209868,0.012693
496900,1.215406,0.012691
496950,1.215558,0.012689
497000,1.212648,0.012687
497050,1.216996,0.012685
497100,1.207142,0.012683
497150,1.202556,0.012681
497200,1.212710,0.012679
497250,1.210522,0.012677
497300,1.218264,0.012675
497350,1.210449,0.012673
497400,1.208145,0.012671
497450,1.213788,0.012669
497500,1.215852,0.012667
497550,1.207104,0.012666
497600,1.204675,0.012664
497650,1.210216,0.012662
497700,1.207119,0.012660
497750,1.207750,0.012658
497800,1.210015,0.012656
497850,1.215247,0.012654
497900,1.215830,0.012652
497950,1.215184,0.012650
498000,1.209386,0.012648
498050,1.206538,0.012646
498100,1.207895,0.012644
498150,1.207386,0.012642
498200,1.211242,0.012640
498250,1.212099,0.012638
498300,1.212359,0.012636
498350,1.214860,0.012634
498400,1.215628,0.012632
498450,1.205201,0.012630
498500,1.206408,0.012628
498550,1.209241,0.012626
498600,1.205632,0.012624
498650,1.212691,0.012622
498700,1.219223,0.012621
498750,1.211392,0.012619
498800,1.211472,0.012617
498850,1.210635,0.012615
498900,1.214117,0.012613
498950,1.199983,0.012611
499000,1.203612,0.012609
499050,1.205505,0.012607
499100,1.210246,0.012605
499150,1.209800,0.012603
499200,1.213881,0.012601
499250,1.216669,0.012599
499300,1.214258,0.012597
499350,1.211390,0.012595
499400,1.208251,0.012593
499450,1.206718,0.012591
499500,1.200171,0.012589
499550,1.205852,0.012587
499600,1.206927,0.012585
499650,1.214406,0.012583
499700,1.217768,0.012581
499750,1.211828,0.012579
499800,1.211161,0.012577
499850,1.198424,0.012575
499900,1.202514,0.012574
499950,1.211243,0.012572
500000,1.212688,0.012570
500000,0.109391,0.256406,0.147015
500050,1.212361,0.012568
500100,1.210566,0.012566
500150,1.211965,0.012564
500200,1.215631,0.012562
500250,1.216717,0.012560
500300,1.200216,0.012558
500350,1.206846,0.012556
500400,1.211941,0.012554
500450,1.206481,0.012552
500500,1.213765,0.012550
500550,1.210011,0.012548
500600,1.217908,0.012546
500650,1.211136,0.012544
500700,1.213287,0.012542
500750,1.208545,0.012540
500800,1.201754,0.012538
500850,1.204491,0.012536
500900,1.208544,0.012534
500950,1.213612,0.012532
501000,1.209512,0.012530
501050,1.207105,0.012529
501100,1.213588,0.012527
501150,1.220974,0.012525
501200,1.201417,0.012523
501250,1.206233,0.012521
501300,1.206798,0.012519
501350,1.212442,0.012517
501400,1.211801,0.012515
501450,1.215229,0.012513
501500,1.205811,0.012511
501550,1.212099,0.012509
501600,1.213457,0.012507
501650,1.204237,0.012505
501700,1.196860,0.012503
501750,1.204501,0.012501
501800,1.208461,0.012499
501850,1.217702,0.012497
501900,1.214777,0.012495
501950,1.210070,0.012493
502000,1.219068,0.012491
502050,1.214587,0.012489
502100,1.205623,0.012487
502150,1.202033,0.012485
502200,1.208615,0.012483
502250,1.212317,0.012482
502300,1.211014,0.012480
502350,1.208702,0.012478
502400,1.210047,0.012476
502450,1.220841,0.012474
502500,1.214710,0.012472
502550,1.206139,0.012470
502600,1.202771,0.012468
502650,1.202745,0.012466
502700,1.199295,0.012464
502750,1.208593,0.012462
502800,1.210908,0.012460
502850,1.214097,0.012458
502900,1.216889,0.012456
502950,1.210122,0.012454
503000,1.203741,0.012452
503050,1.201729,0.012450
503100,1.201146,0.012448
503150,1.200959,0.012446
503200,1.208316,0.012444
503250,1.211997,0.012442
503300,1.210212,0.012440
503350,1.215740,0.012438
503400,1.219124,0.012436
503450,1.208898,0.012435
503500,1.200037,0.012433
503550,1.207266,0.012431
503600,1.210868,0.012429
503650,1.205281,0.012427
503700,1.206193,0.012425
503750,1.210230,0.012423
503800,1.211189,0.012421
503850,1.214371,0.012419
503900,1.210945,0.012417
503950,1.200105,0.012415
504000,1.204631,0.012413
504050,1.204271,0.012411
504100,1.213015,0.012409
504150,1.205551,0.012407
504200,1.210357,0.012405
504250,1.209923,0.012403
504300,1.209870,0.012401
504350,1.209892,0.012399
504400,1.206212,0.012397
504450,1.207934,0.012395
504500,1.209937,0.012393
504550,1.208314,0.012391
504600,1.205530,0.012390
504650,1.210763,0.012388
504700,1.212861,0.012386
504750,1.212308,0.012384
504800,1.205601,0.012382
504850,1.200778,0.012380
504900,1.209467,0.012378
504950,1.210317,0.012376
505000,1.205347,0.012374
505000,0.118258,0.263450,0.145192
505050,1.207087,0.012372
505100,1.209472,0.012370
505150,1.215893,0.012368
