step,sg_loss,cbow_loss,var_loss,lr
163100,3.250906,3.520052,2.397824,0.024612
163150,3.178427,3.374558,2.345790,0.024611
163200,3.173566,3.342785,2.339198,0.024611
163250,3.082470,3.227533,2.281964,0.024611
163300,3.179524,3.305621,2.325809,0.024611
163350,3.245627,3.493997,2.391628,0.024610
163400,3.158161,3.329853,2.331413,0.024610
163450,3.182686,3.295820,2.330171,0.024610
163500,3.179202,3.337334,2.334275,0.024610
163550,3.230138,3.439957,2.373208,0.024609
163600,3.206232,3.379880,2.360468,0.024609
163650,3.158143,3.309885,2.324998,0.024609
163700,3.057205,3.217796,2.249588,0.024609
163750,3.190565,3.335279,2.342111,0.024609
163800,3.231255,3.399398,2.366426,0.024608
163850,3.207515,3.434229,2.361732,0.024608
163900,3.256293,3.452011,2.394970,0.024608
163950,3.303788,3.527848,2.417823,0.024608
164000,3.206491,3.393207,2.354700,0.024607
164050,3.190478,3.425607,2.361748,0.024607
164100,3.189622,3.391049,2.357183,0.024607
164150,3.148692,3.270927,2.319576,0.024607
164200,3.199016,3.435165,2.364328,0.024606
164250,3.138641,3.259374,2.307499,0.024606
164300,3.214053,3.443522,2.369477,0.024606
164350,3.185662,3.424430,2.362288,0.024606
164400,3.198150,3.366172,2.347325,0.024605
164450,3.161368,3.341101,2.330248,0.024605
164500,3.240139,3.463160,2.383828,0.024605
164550,3.150453,3.346580,2.331267,0.024605
164600,3.209157,3.435359,2.370177,0.024604
164650,3.173632,3.330217,2.343545,0.024604
164700,3.203771,3.410389,2.360464,0.024604
164750,3.155091,3.329015,2.333044,0.024604
164800,3.171256,3.287947,2.335366,0.024603
164850,3.206703,3.396929,2.362305,0.024603
164900,3.109935,3.282828,2.298858,0.024603
164950,3.237048,3.469198,2.376484,0.024603
165000,3.202520,3.367911,2.354755,0.024602
165000,3.202520,3.367911,2.354755,0.024602,0.200000,0.178090,0.145029,-0.033061
165050,3.238380,3.461234,2.377470,0.024602
165100,3.212752,3.396926,2.359290,0.024602
165150,3.245164,3.478274,2.385625,0.024602
165200,3.227375,3.444219,2.374654,0.024601
165250,3.210961,3.381927,2.362849,0.024601
165300,3.193310,3.370637,2.337698,0.024601
165350,3.252352,3.436860,2.387035,0.024601
165400,3.208518,3.367428,2.352012,0.024600
165450,3.220784,3.404131,2.365218,0.024600
165500,3.114933,3.222919,2.282885,0.024600
165550,3.218785,3.460180,2.373706,0.024600
165600,3.201346,3.375453,2.357960,0.024599
165650,3.194326,3.326977,2.330248,0.024599
165700,3.125018,3.230397,2.286940,0.024599
165750,3.156021,3.302088,2.313723,0.024599
165800,3.162452,3.274505,2.317278,0.024598
165850,3.033770,3.055769,2.230409,0.024598
165900,3.082123,3.149723,2.261132,0.024598
165950,3.202639,3.311202,2.340488,0.024598
166000,3.217474,3.357681,2.342874,0.024597
166050,3.222554,3.353507,2.348328,0.024597
166100,3.155964,3.266522,2.308162,0.024597
166150,3.199343,3.335086,2.343261,0.024597
166200,3.169320,3.309485,2.336045,0.024596
166250,3.225747,3.430683,2.373856,0.024596
166300,3.219666,3.428848,2.373595,0.024596
166350,3.204207,3.310365,2.329341,0.024596
166400,3.210987,3.419799,2.367232,0.024595
166450,3.205511,3.371193,2.345646,0.024595
166500,3.135778,3.283235,2.313667,0.024595
166550,3.230325,3.467516,2.379129,0.024595
166600,3.255162,3.421479,2.379328,0.024595
166650,3.190658,3.399415,2.351264,0.024594
166700,3.196133,3.377095,2.350034,0.024594
166750,3.181488,3.361781,2.349213,0.024594
166800,3.205388,3.370790,2.347438,0.024594
166850,3.213956,3.417156,2.362441,0.024593
166900,3.179514,3.314776,2.335872,0.024593
166950,3.275640,3.460523,2.391879,0.024593
167000,3.207052,3.380012,2.350897,0.024593
167050,3.196011,3.361805,2.356861,0.024592
167100,3.169289,3.356444,2.339731,0.024592
167150,3.203494,3.450399,2.371549,0.024592
167200,3.186344,3.373202,2.348501,0.024592
167250,3.192252,3.370595,2.342816,0.024591
167300,3.197755,3.363175,2.353549,0.024591
167350,3.153106,3.233976,2.303370,0.024591
167400,3.234843,3.482710,2.390540,0.024591
167450,3.216083,3.426660,2.366133,0.024590
167500,3.233923,3.422603,2.380908,0.024590
167550,3.174112,3.317375,2.331493,0.024590
167600,3.199087,3.258528,2.339061,0.024590
167650,3.221257,3.336490,2.346301,0.024589
167700,3.261080,3.298575,2.357898,0.024589
167750,3.267997,3.439751,2.397914,0.024589
167800,3.123789,3.223589,2.282463,0.024589
167850,3.206243,3.354910,2.353959,0.024588
167900,3.250100,3.428253,2.379557,0.024588
167950,3.238359,3.405887,2.372830,0.024588
168000,3.193385,3.353197,2.344466,0.024588
168050,3.133205,3.274252,2.298393,0.024587
168100,3.191584,3.410820,2.360835,0.024587
168150,3.134493,3.261071,2.303998,0.024587
168200,2.897569,2.968335,2.173181,0.024587
168250,3.150709,3.260803,2.304471,0.024586
168300,3.238634,3.448489,2.360987,0.024586
168350,3.214732,3.425107,2.368075,0.024586
168400,3.203283,3.424848,2.364295,0.024586
168450,3.171679,3.325414,2.334874,0.024585
168500,2.983762,3.079219,2.245936,0.024585
168550,2.739176,2.769010,2.029596,0.024585
168600,3.157701,3.278845,2.304610,0.024585
168650,3.128883,3.262685,2.312206,0.024584
168700,3.202618,3.413330,2.353284,0.024584
168750,3.187777,3.356867,2.335514,0.024584
168800,3.160661,3.210049,2.295496,0.024584
168850,3.092731,3.254118,2.284844,0.024583
168900,3.204682,3.415852,2.359011,0.024583
168950,3.204624,3.424148,2.362166,0.024583
169000,3.220303,3.424447,2.358951,0.024583
169050,2.953893,3.108200,2.194015,0.024582
169100,3.185053,3.413214,2.363855,0.024582
169150,3.276389,3.466022,2.388513,0.024582
169200,3.279800,3.443849,2.387664,0.024582
169250,3.232870,3.417909,2.368644,0.024581
169300,3.150049,3.352798,2.335688,0.024581
169350,3.190664,3.390560,2.353064,0.024581
169400,3.206093,3.370567,2.351244,0.024581
169450,3.219758,3.429622,2.374075,0.024580
169500,3.156729,3.315635,2.330885,0.024580
169550,3.187249,3.380493,2.335135,0.024580
169600,3.192014,3.401018,2.354770,0.024579
169650,3.101976,3.250037,2.279780,0.024579
169700,3.227790,3.471619,2.386006,0.024579
169750,3.187018,3.402392,2.365060,0.024579
169800,3.233770,3.411497,2.370824,0.024578
169850,3.176730,3.375989,2.349721,0.024578
169900,3.250073,3.468779,2.388587,0.024578
169950,3.246129,3.436376,2.372317,0.024578
170000,3.214058,3.469248,2.372778,0.024577
170000,3.214058,3.469248,2.372778,0.024577,0.100000,0.192635,0.193945,0.001309
170050,3.211657,3.424973,2.363096,0.024577
170100,3.256116,3.423859,2.378718,0.024577
170150,3.170469,3.295193,2.313722,0.024577
170200,3.217087,3.450536,2.373093,0.024576
170250,3.184170,3.390055,2.347730,0.024576
170300,3.133566,3.255709,2.299816,0.024576
170350,3.201908,3.338443,2.338390,0.024576
170400,3.199327,3.407182,2.353999,0.024575
170450,3.207638,3.384651,2.349534,0.024575
170500,3.134149,3.233464,2.293772,0.024575
170550,3.131885,3.279733,2.306704,0.024575
170600,3.185785,3.397742,2.356153,0.024574
170650,3.234581,3.401170,2.365749,0.024574
170700,3.242441,3.399530,2.370804,0.024574
170750,3.196329,3.391935,2.356883,0.024574
170800,3.167257,3.302572,2.335435,0.024573
170850,3.175364,3.333393,2.343377,0.024573
170900,3.183854,3.365798,2.327623,0.024573
170950,3.198693,3.364513,2.348655,0.024573
171000,3.190724,3.420064,2.346774,0.024572
171050,3.176868,3.289766,2.323078,0.024572
171100,3.150004,3.270055,2.316126,0.024572
171150,3.169578,3.287444,2.320445,0.024572
171200,3.230901,3.369879,2.368278,0.024571
171250,3.262879,3.444697,2.380058,0.024571
171300,3.247600,3.428552,2.384108,0.024571
171350,3.175931,3.348180,2.343029,0.024571
171400,3.214763,3.419086,2.371680,0.024570
171450,3.206415,3.438307,2.359756,0.024570
171500,3.219154,3.363442,2.357003,0.024570
171550,3.034809,3.037030,2.215668,0.024570
171600,3.152716,3.281749,2.311088,0.024569
171650,3.166966,3.239127,2.306234,0.024569
171700,3.144436,3.293777,2.302498,0.024569
171750,3.227795,3.439168,2.377963,0.024569
171800,3.216767,3.421966,2.364761,0.024568
171850,3.203844,3.331098,2.344252,0.024568
171900,3.190516,3.324686,2.334354,0.024568
171950,3.231214,3.428037,2.366005,0.024568
172000,3.214265,3.419803,2.365411,0.024567
172050,3.143624,3.224731,2.303055,0.024567
172100,3.196292,3.351351,2.350384,0.024567
172150,3.207666,3.398486,2.357375,0.024567
172200,3.147878,3.294507,2.322872,0.024566
172250,3.170015,3.341538,2.325873,0.024566
172300,3.146809,3.303758,2.317793,0.024566
172350,3.173615,3.355936,2.342728,0.024565
172400,3.223556,3.437842,2.377544,0.024565
172450,3.177485,3.330164,2.330249,0.024565
172500,3.240614,3.421560,2.373501,0.024565
172550,3.203504,3.388558,2.357371,0.024564
172600,3.177773,3.387907,2.344885,0.024564
172650,3.170233,3.346429,2.338739,0.024564
172700,3.206212,3.392143,2.360381,0.024564
172750,3.208950,3.359478,2.353969,0.024563
172800,3.120103,3.255032,2.296037,0.024563
172850,3.195413,3.349382,2.344843,0.024563
172900,3.114238,3.217650,2.293696,0.024563
172950,3.171666,3.379655,2.343841,0.024562
173000,3.151521,3.258654,2.321799,0.024562
173050,3.155665,3.335280,2.329651,0.024562
173100,3.294461,3.507310,2.412039,0.024562
173150,3.210311,3.438161,2.368525,0.024561
173200,3.106818,3.211501,2.301404,0.024561
173250,3.266437,3.521772,2.399447,0.024561
173300,3.168073,3.289646,2.316726,0.024561
173350,3.275025,3.451317,2.396530,0.024560
173400,3.231796,3.390182,2.364510,0.024560
173450,3.211539,3.413136,2.356296,0.024560
173500,3.241879,3.284099,2.342864,0.024560
173550,3.190338,3.296149,2.332329,0.024559
173600,2.840592,2.885955,2.147263,0.024559
173650,3.259269,3.467144,2.385981,0.024559
173700,3.231649,3.476222,2.382492,0.024559
173750,3.172863,3.406520,2.355243,0.024558
173800,3.201711,3.435036,2.364285,0.024558
173850,3.127412,3.253469,2.300639,0.024558
173900,3.182752,3.286850,2.331936,0.024558
173950,3.258619,3.490629,2.390693,0.024557
174000,3.181557,3.313065,2.340523,0.024557
174050,3.172177,3.333576,2.332708,0.024557
174100,3.243802,3.410052,2.370757,0.024556
174150,3.151924,3.359164,2.329124,0.024556
174200,3.203478,3.382541,2.369313,0.024556
174250,3.251617,3.477702,2.380675,0.024556
174300,3.253346,3.424373,2.382556,0.024555
174350,3.200585,3.315903,2.338453,0.024555
174400,3.152217,3.091925,2.292361,0.024555
174450,3.256630,3.423304,2.379107,0.024555
174500,3.298478,3.473002,2.395666,0.024554
174550,3.260563,3.433423,2.373338,0.024554
174600,3.217686,3.393583,2.367709,0.024554
174650,3.197258,3.401729,2.358798,0.024554
174700,3.264654,3.425567,2.385833,0.024553
174750,3.226837,3.360631,2.354815,0.024553
174800,3.251504,3.406518,2.380970,0.024553
174850,3.222644,3.440736,2.387131,0.024553
174900,3.201647,3.415782,2.368174,0.024552
174950,3.224410,3.325730,2.360086,0.024552
175000,3.241329,3.371464,2.363579,0.024552
175000,3.241329,3.371464,2.363579,0.024552,0.100000,0.116359,0.139699,0.023339
175050,3.228502,3.410838,2.365647,0.024552
175100,3.274171,3.436241,2.405270,0.024551
175150,3.232481,3.420288,2.363266,0.024551
175200,3.247280,3.410603,2.370817,0.024551
175250,3.206291,3.376198,2.354853,0.024550
175300,3.296742,3.496976,2.398120,0.024550
175350,3.146210,3.365758,2.328644,0.024550
175400,3.212367,3.378920,2.369271,0.024550
175450,3.208958,3.408923,2.368248,0.024549
175500,3.201851,3.356078,2.340885,0.024549
175550,3.218570,3.382204,2.367910,0.024549
175600,3.230836,3.417855,2.353655,0.024549
175650,3.251292,3.516478,2.397470,0.024548
175700,3.212416,3.410599,2.370559,0.024548
175750,3.214484,3.366570,2.348449,0.024548
175800,3.241292,3.419861,2.372733,0.024548
175850,3.198657,3.428549,2.361866,0.024547
175900,3.148870,3.313651,2.315630,0.024547
175950,3.156743,3.281325,2.324857,0.024547
176000,3.172014,3.290309,2.327056,0.024547
176050,3.199294,3.382506,2.357241,0.024546
176100,3.214612,3.369428,2.357630,0.024546
176150,3.207833,3.370444,2.354881,0.024546
176200,3.223295,3.444331,2.365886,0.024546
176250,3.169294,3.379090,2.345455,0.024545
176300,3.220096,3.453285,2.378823,0.024545
176350,3.186973,3.341699,2.338914,0.024545
176400,3.230953,3.392065,2.360391,0.024544
176450,3.242593,3.478746,2.399054,0.024544
176500,3.210120,3.411862,2.363979,0.024544
176550,3.119489,3.194691,2.282987,0.024544
176600,3.109800,3.286843,2.302036,0.024543
176650,3.213294,3.356727,2.361074,0.024543
176700,3.215826,3.391565,2.358702,0.024543
176750,3.277459,3.512565,2.402020,0.024543
176800,3.214760,3.359022,2.354904,0.024542
176850,3.176205,3.340541,2.339402,0.024542
176900,3.197208,3.330464,2.348725,0.024542
176950,3.245150,3.430716,2.378298,0.024542
177000,3.140531,3.312375,2.316412,0.024541
177050,3.144891,3.316273,2.323599,0.024541
177100,3.268603,3.418017,2.384028,0.024541
177150,3.188695,3.329213,2.329908,0.024541
177200,3.209446,3.411750,2.373062,0.024540
177250,3.171510,3.390940,2.350888,0.024540
177300,3.256466,3.425891,2.381399,0.024540
177350,3.178187,3.399115,2.350642,0.024539
177400,3.206987,3.428565,2.364561,0.024539
177450,3.190464,3.379671,2.346301,0.024539
177500,3.192986,3.406528,2.357439,0.024539
177550,3.184592,3.291699,2.331015,0.024538
177600,3.206460,3.400425,2.357914,0.024538
177650,3.204705,3.362471,2.355033,0.024538
177700,3.188754,3.385790,2.358912,0.024538
177750,3.241035,3.451382,2.378665,0.024537
177800,3.228437,3.443211,2.376309,0.024537
177850,3.243464,3.437287,2.371293,0.024537
177900,3.189930,3.358920,2.339437,0.024537
177950,3.219228,3.399502,2.351356,0.024536
178000,3.234520,3.386518,2.363629,0.024536
178050,3.220192,3.443761,2.372223,0.024536
178100,3.194278,3.381659,2.360426,0.024535
178150,3.227268,3.451730,2.376347,0.024535
178200,3.180093,3.376344,2.348604,0.024535
178250,3.279060,3.430182,2.386000,0.024535
178300,3.244287,3.435562,2.379188,0.024534
178350,3.186976,3.352560,2.350828,0.024534
178400,3.241939,3.408288,2.377925,0.024534
178450,3.169268,3.304375,2.318568,0.024534
178500,3.295811,3.522681,2.418983,0.024533
178550,3.225295,3.436547,2.372557,0.024533
178600,3.176297,3.269379,2.329709,0.024533
178650,3.182101,3.438451,2.364172,0.024533
178700,3.258670,3.459417,2.387161,0.024532
178750,3.186081,3.366264,2.346790,0.024532
178800,3.172250,3.266528,2.314029,0.024532
178850,3.159316,3.285266,2.329908,0.024532
178900,3.089917,3.281537,2.284808,0.024531
178950,3.213904,3.414616,2.371610,0.024531
179000,3.191715,3.333790,2.334993,0.024531
179050,3.220495,3.450384,2.374388,0.024530
179100,3.154959,3.295842,2.323560,0.024530
179150,3.225973,3.435354,2.365925,0.024530
179200,3.227277,3.430276,2.368450,0.024530
179250,3.018886,3.010617,2.217348,0.024529
179300,3.236626,3.391683,2.367084,0.024529
179350,3.213124,3.355685,2.356375,0.024529
179400,3.230364,3.360739,2.356707,0.024529
179450,3.144511,3.258326,2.304587,0.024528
179500,3.239989,3.417687,2.374911,0.024528
179550,3.275876,3.461745,2.399877,0.024528
179600,3.192757,3.321397,2.331373,0.024528
179650,3.165118,3.308061,2.324833,0.024527
179700,3.164568,3.262067,2.304399,0.024527
179750,3.153597,3.277484,2.322632,0.024527
179800,3.272583,3.451480,2.393298,0.024526
179850,3.200828,3.401342,2.370296,0.024526
179900,3.178478,3.407376,2.353772,0.024526
179950,3.228708,3.429582,2.373214,0.024526
180000,3.163101,3.330208,2.328933,0.024525
180000,3.163101,3.330208,2.328933,0.024525,0.000000,0.116394,0.136564,0.020169
180050,3.264256,3.509932,2.401912,0.024525
180100,3.158509,3.315116,2.336898,0.024525
180150,3.200488,3.406170,2.360528,0.024525
180200,3.185200,3.347176,2.335347,0.024524
180250,3.240960,3.469596,2.382093,0.024524
180300,3.221176,3.447882,2.361725,0.024524
180350,3.217745,3.414887,2.365764,0.024523
180400,3.208780,3.400386,2.362570,0.024523
180450,3.266317,3.489646,2.389965,0.024523
180500,3.160243,3.309521,2.327213,0.024523
180550,3.205801,3.367980,2.351245,0.024522
180600,3.243004,3.389150,2.369570,0.024522
180650,3.234745,3.438935,2.365406,0.024522
180700,3.251076,3.421191,2.383982,0.024522
180750,3.241061,3.427084,2.373768,0.024521
180800,3.206811,3.386119,2.356080,0.024521
180850,3.165033,3.308677,2.330787,0.024521
180900,3.029174,3.135558,2.217485,0.024521
180950,3.163236,3.320859,2.325282,0.024520
181000,3.182332,3.349559,2.341071,0.024520
181050,3.253231,3.517893,2.396838,0.024520
181100,3.178139,3.390018,2.355598,0.024519
181150,3.213796,3.403032,2.363160,0.024519
181200,3.112238,3.196328,2.256163,0.024519
181250,3.169689,3.222470,2.311116,0.024519
181300,3.296514,3.474589,2.413273,0.024518
181350,3.212659,3.418133,2.372808,0.024518
181400,3.165449,3.334943,2.339980,0.024518
181450,3.173684,3.335881,2.335803,0.024518
181500,3.239359,3.371560,2.363814,0.024517
181550,3.269940,3.495870,2.399465,0.024517
181600,3.181179,3.316460,2.343140,0.024517
181650,3.175968,3.342394,2.342364,0.024516
181700,3.142725,3.347081,2.322787,0.024516
181750,3.109081,3.249053,2.295731,0.024516
181800,3.228260,3.489412,2.381012,0.024516
181850,3.172129,3.339100,2.336994,0.024515
181900,3.139358,3.285039,2.318377,0.024515
181950,3.157235,3.295516,2.335294,0.024515
182000,3.300886,3.509882,2.414753,0.024515
182050,3.114835,3.243718,2.300110,0.024514
182100,3.213666,3.400339,2.368783,0.024514
182150,3.264441,3.517192,2.400179,0.024514
182200,3.213334,3.451966,2.378472,0.024514
182250,3.227061,3.402697,2.366487,0.024513
182300,3.183853,3.386382,2.342771,0.024513
182350,3.220097,3.412933,2.374482,0.024513
182400,3.236244,3.442696,2.375393,0.024512
182450,3.185099,3.310517,2.337838,0.024512
182500,3.190359,3.345098,2.343295,0.024512
182550,3.090477,3.219077,2.278439,0.024512
182600,3.227986,3.454113,2.378820,0.024511
182650,3.209308,3.408873,2.361720,0.024511
182700,3.089176,3.237572,2.280971,0.024511
182750,3.178133,3.385057,2.356948,0.024511
182800,3.158641,3.219171,2.301829,0.024510
182850,3.224725,3.390062,2.358439,0.024510
182900,3.273217,3.459674,2.396571,0.024510
182950,3.176588,3.334550,2.340736,0.024509
183000,3.186021,3.331478,2.341339,0.024509
183050,3.093769,3.242113,2.293086,0.024509
183100,3.242443,3.480516,2.388292,0.024509
183150,3.157421,3.245584,2.311617,0.024508
183200,3.214551,3.424504,2.370001,0.024508
183250,3.288249,3.532840,2.407528,0.024508
183300,3.191359,3.380542,2.343941,0.024508
183350,3.180195,3.407662,2.358477,0.024507
183400,3.232334,3.451614,2.374096,0.024507
183450,3.197176,3.445451,2.371198,0.024507
183500,3.115584,3.247498,2.285031,0.024506
183550,3.284200,3.484529,2.397146,0.024506
183600,3.105761,3.245700,2.301770,0.024506
183650,3.300762,3.443774,2.394851,0.024506
183700,3.189980,3.365992,2.345887,0.024505
183750,3.281085,3.454886,2.401331,0.024505
183800,3.216939,3.398732,2.362041,0.024505
183850,3.198995,3.394450,2.355362,0.024505
183900,3.216000,3.405373,2.365022,0.024504
183950,3.207251,3.429437,2.365688,0.024504
184000,3.199151,3.380425,2.355175,0.024504
184050,3.246209,3.430455,2.382856,0.024503
184100,3.228244,3.373114,2.362491,0.024503
184150,3.233098,3.461688,2.386659,0.024503
184200,3.208200,3.354675,2.353955,0.024503
184250,3.168256,3.306042,2.329548,0.024502
184300,3.189229,3.396749,2.347326,0.024502
184350,3.157952,3.341237,2.328572,0.024502
184400,3.245380,3.459959,2.386759,0.024501
184450,3.198095,3.350763,2.337195,0.024501
184500,3.209280,3.264073,2.329203,0.024501
184550,3.290988,3.382858,2.372855,0.024501
184600,3.131409,3.161278,2.286290,0.024500
184650,3.201041,3.406866,2.353005,0.024500
184700,3.190614,3.351007,2.343779,0.024500
