step,recon_loss,pred_loss,total_loss,lr
121200,0.394223,3.677983,3.875095,0.000272
121250,0.269631,3.190963,3.325778,0.000272
121300,0.452527,3.422799,3.649062,0.000272
121350,0.599454,3.585113,3.884840,0.000272
121400,0.511709,3.360158,3.616012,0.000272
121450,0.498317,3.285862,3.535020,0.000272
121500,0.485689,3.235534,3.478378,0.000272
121550,0.429912,3.198917,3.413873,0.000272
121600,0.553980,3.639809,3.916799,0.000272
121650,0.634279,4.073242,4.390382,0.000272
121700,0.531120,3.982280,4.247840,0.000272
121750,0.577696,3.841077,4.129925,0.000272
121800,0.606397,3.919640,4.222838,0.000272
121850,0.570216,4.123172,4.408280,0.000272
121900,0.482684,3.812028,4.053370,0.000272
121950,0.366884,3.287525,3.470967,0.000272
122000,0.432053,3.377852,3.593879,0.000272
122050,0.501067,3.517553,3.768087,0.000272
122100,0.546338,3.835263,4.108432,0.000272
122150,0.553147,4.151966,4.428540,0.000272
122200,0.504812,4.092651,4.345057,0.000272
122250,0.537570,4.103676,4.372461,0.000272
122300,0.513829,3.909255,4.166170,0.000272
122350,0.432567,3.658167,3.874450,0.000272
122400,0.409723,3.637006,3.841867,0.000272
122450,0.429466,3.739456,3.954190,0.000272
122500,0.539094,4.008383,4.277930,0.000272
122550,0.619141,4.150723,4.460294,0.000272
122600,0.579739,4.087547,4.377417,0.000272
122650,0.484906,3.931345,4.173798,0.000272
122700,0.350975,3.608078,3.783565,0.000272
122750,0.282196,3.286166,3.427263,0.000272
122800,0.346496,3.326607,3.499855,0.000272
122850,0.523837,3.945011,4.206929,0.000272
122900,0.613290,4.271250,4.577895,0.000272
122950,0.567132,4.090017,4.373583,0.000272
123000,0.548523,4.022292,4.296554,0.000272
123050,0.502858,3.710334,3.961763,0.000272
123100,0.431419,3.294651,3.510360,0.000272
123150,0.411290,3.183050,3.388694,0.000272
123200,0.395864,3.113394,3.311326,0.000272
123250,0.387247,3.075260,3.268884,0.000272
123300,0.371194,3.033454,3.219050,0.000272
123350,0.420552,3.387052,3.597327,0.000272
123400,0.527041,3.854736,4.118256,0.000271
123450,0.525192,3.872458,4.135054,0.000271
123500,0.376898,3.571045,3.759494,0.000271
123550,0.256311,3.248265,3.376421,0.000271
123600,0.289006,3.307361,3.451864,0.000271
123650,0.371364,3.535262,3.720944,0.000271
123700,0.379338,3.550601,3.740270,0.000271
123750,0.314197,3.360499,3.517598,0.000271
123800,0.307796,3.410055,3.563953,0.000271
123850,0.428073,3.726627,3.940664,0.000271
123900,0.528961,3.979965,4.244445,0.000271
123950,0.535680,4.076328,4.344168,0.000271
124000,0.478065,3.977220,4.216253,0.000271
124050,0.451056,3.932266,4.157794,0.000271
124100,0.473358,4.112892,4.349571,0.000271
124150,0.479472,4.185755,4.425492,0.000271
124200,0.418812,3.990809,4.200215,0.000271
124250,0.301561,3.589942,3.740723,0.000271
124300,0.251830,3.269877,3.395792,0.000271
124350,0.340296,3.393552,3.563700,0.000271
124400,0.462691,3.658311,3.889656,0.000271
124450,0.463333,3.666800,3.898467,0.000271
124500,0.433421,3.593838,3.810549,0.000271
124550,0.433135,3.669337,3.885905,0.000271
124600,0.447652,3.942721,4.166547,0.000271
124650,0.456832,4.032123,4.260539,0.000271
124700,0.455209,3.966389,4.193994,0.000271
124750,0.393469,3.733249,3.929984,0.000271
124800,0.352159,3.516698,3.692778,0.000271
124850,0.369040,3.407771,3.592291,0.000271
124900,0.278163,3.131867,3.270948,0.000271
124950,0.186042,2.977468,3.070489,0.000271
125000,0.403425,3.335324,3.537037,0.000271
125050,0.438903,3.469346,3.688798,0.000271
125100,0.340520,3.536523,3.706783,0.000271
125150,0.447534,3.656857,3.880624,0.000271
125200,0.428005,3.589304,3.803306,0.000271
125250,0.469066,3.811024,4.045556,0.000271
125300,0.488367,3.804730,4.048914,0.000271
125350,0.533609,3.915130,4.181934,0.000271
125400,0.506278,3.620440,3.873579,0.000271
125450,0.874067,3.375016,3.812050,0.000271
125500,3.296604,4.342560,5.990862,0.000271
125550,4.751118,4.720025,7.095584,0.000271
125600,2.831846,3.891236,5.307159,0.000270
125650,1.027619,3.223027,3.736837,0.000270
125700,0.692658,3.294566,3.640895,0.000270
125750,0.627219,3.640109,3.953719,0.000270
125800,0.554918,3.767783,4.045242,0.000270
125850,0.585835,4.005925,4.298843,0.000270
125900,0.550045,3.953695,4.228717,0.000270
125950,0.459233,3.654174,3.883791,0.000270
126000,0.528358,3.864722,4.128900,0.000270
126050,0.469321,3.704788,3.939449,0.000270
126100,0.653823,3.887812,4.214723,0.000270
126150,0.979292,4.520854,5.010499,0.000270
126200,0.748125,4.373546,4.747608,0.000270
126250,0.618139,4.265528,4.574597,0.000270
126300,0.715495,4.337981,4.695728,0.000270
126350,0.681498,4.204578,4.545327,0.000270
126400,0.675468,4.173909,4.511643,0.000270
126450,0.784578,4.444756,4.837045,0.000270
126500,0.758824,4.518331,4.897744,0.000270
126550,0.692889,4.465494,4.811939,0.000270
126600,0.644060,4.393814,4.715845,0.000270
126650,0.549123,4.151208,4.425770,0.000270
126700,0.535650,4.055233,4.323058,0.000270
126750,0.481483,3.922928,4.163670,0.000270
126800,0.367701,3.615534,3.799385,0.000270
126850,0.510440,3.753603,4.008823,0.000270
126900,0.739115,4.086808,4.456366,0.000270
126950,0.698130,4.079534,4.428599,0.000270
127000,0.535923,4.000321,4.268283,0.000270
127050,0.445772,3.947853,4.170739,0.000270
127100,0.551679,4.073012,4.348851,0.000270
127150,0.568878,3.864665,4.149104,0.000270
127200,0.430039,3.372773,3.587792,0.000270
127250,0.386285,3.227251,3.420394,0.000270
127300,0.365130,3.166879,3.349444,0.000270
127350,0.345094,3.108024,3.280571,0.000270
127400,0.335098,3.050499,3.218048,0.000270
127450,0.370438,3.129394,3.314612,0.000270
127500,0.501112,3.670525,3.921081,0.000270
127550,0.479547,3.875005,4.114779,0.000270
127600,0.388563,3.688830,3.883112,0.000270
127650,0.483610,3.879239,4.121044,0.000270
127700,0.504232,3.909974,4.162090,0.000270
127750,0.482688,3.831442,4.072786,0.000269
127800,0.520505,3.808429,4.068681,0.000269
127850,0.437316,3.539660,3.758318,0.000269
127900,0.311614,3.296521,3.452328,0.000269
127950,0.316895,3.413612,3.572060,0.000269
128000,0.322592,3.479305,3.640600,0.000269
128050,0.359322,3.553046,3.732707,0.000269
128100,0.450045,3.716903,3.941925,0.000269
128150,0.442404,3.797646,4.018848,0.000269
128200,0.421997,3.820290,4.031289,0.000269
128250,0.390733,3.660874,3.856240,0.000269
128300,0.316725,3.457412,3.615774,0.000269
128350,0.327612,3.501623,3.665429,0.000269
128400,0.377926,3.695162,3.884125,0.000269
128450,0.362733,3.709515,3.890882,0.000269
128500,0.373822,3.731664,3.918575,0.000269
128550,0.513247,3.907179,4.163803,0.000269
128600,0.532936,3.835216,4.101684,0.000269
128650,0.470937,3.696596,3.932064,0.000269
128700,0.503682,3.526311,3.778152,0.000269
128750,0.502679,3.591970,3.843310,0.000269
128800,0.470177,3.698367,3.933455,0.000269
128850,0.435827,3.399656,3.617570,0.000269
128900,0.461418,3.354018,3.584727,0.000269
128950,0.516472,3.577073,3.835309,0.000269
129000,0.552794,3.592651,3.869048,0.000269
129050,0.507971,3.461201,3.715187,0.000269
129100,0.394572,3.273349,3.470635,0.000269
129150,0.375855,3.305546,3.493473,0.000269
129200,0.486938,3.665700,3.909169,0.000269
129250,0.510005,3.672200,3.927203,0.000269
129300,0.424885,3.455792,3.668235,0.000269
129350,0.415888,3.485816,3.693759,0.000269
129400,0.386773,3.519477,3.712864,0.000269
129450,0.252605,3.140028,3.266331,0.000269
129500,0.336651,3.446039,3.614365,0.000269
129550,0.512082,4.084298,4.340338,0.000269
129600,0.495008,4.068326,4.315830,0.000269
129650,0.488694,4.012427,4.256774,0.000269
129700,0.488900,3.939478,4.183928,0.000269
129750,0.461606,3.868457,4.099260,0.000269
129800,0.470250,3.948910,4.184035,0.000269
129850,0.475978,3.879745,4.117734,0.000269
129900,0.384692,3.574841,3.767187,0.000268
129950,0.297509,3.406309,3.555064,0.000268
130000,0.270681,3.337391,3.472732,0.000268
130050,0.313782,3.408920,3.565811,0.000268
130100,0.381824,3.698276,3.889188,0.000268
130150,0.365692,3.866746,4.049592,0.000268
130200,0.455233,3.984648,4.212265,0.000268
130250,0.533336,4.048833,4.315501,0.000268
130300,0.536117,4.068984,4.337042,0.000268
130350,0.526593,4.013746,4.277042,0.000268
130400,0.460548,3.821372,4.051646,0.000268
130450,0.458541,3.774826,4.004096,0.000268
130500,0.437945,3.801075,4.020048,0.000268
130550,0.373063,3.643112,3.829644,0.000268
130600,0.386644,3.540021,3.733343,0.000268
130650,0.482866,3.830403,4.071836,0.000268
130700,0.518009,3.954169,4.213174,0.000268
130750,0.440195,3.686669,3.906766,0.000268
130800,0.401869,3.449372,3.650307,0.000268
130850,0.465052,3.692879,3.925405,0.000268
130900,0.471835,3.807042,4.042960,0.000268
130950,0.429141,3.663433,3.878003,0.000268
131000,0.450868,3.566566,3.792000,0.000268
131050,0.411191,3.215812,3.421408,0.000268
131100,0.350606,2.999180,3.174483,0.000268
131150,0.326154,2.910949,3.074026,0.000268
131200,0.309550,2.847066,3.001841,0.000268
131250,1.203489,3.270578,3.872323,0.000268
131300,3.500766,4.317398,6.067781,0.000268
131350,4.693327,4.700701,7.047364,0.000268
131400,3.933102,4.170324,6.136875,0.000268
131450,2.940594,4.268838,5.739135,0.000268
131500,1.849217,4.404311,5.328920,0.000268
131550,1.144497,4.242880,4.815128,0.000268
131600,0.924798,4.197158,4.659557,0.000268
131650,0.748839,4.003284,4.377703,0.000268
131700,0.635678,3.775875,4.093715,0.000268
131750,0.482904,3.412747,3.654199,0.000268
131800,0.588621,3.778398,4.072708,0.000268
131850,0.668386,4.238661,4.572854,0.000268
131900,0.551812,4.158671,4.434577,0.000268
131950,0.581362,4.140718,4.431399,0.000268
132000,0.676609,4.145703,4.484007,0.000267
132050,0.657995,4.077713,4.406711,0.000267
132100,0.598066,3.988388,4.287421,0.000267
132150,0.587159,3.994948,4.288528,0.000267
132200,0.555121,3.902331,4.179891,0.000267
132250,0.535011,3.832615,4.100121,0.000267
132300,0.529834,3.829187,4.094104,0.000267
132350,0.505769,3.781688,4.034572,0.000267
132400,0.473159,3.712264,3.948844,0.000267
132450,0.422104,3.622621,3.833673,0.000267
132500,0.495715,3.797805,4.045662,0.000267
132550,0.568582,3.865783,4.150074,0.000267
132600,2.185592,4.120928,5.213724,0.000267
132650,3.191327,4.485332,6.080995,0.000267
132700,1.602196,4.110566,4.911664,0.000267
132750,0.663612,3.763801,4.095607,0.000267
132800,0.711457,3.940069,4.295797,0.000267
132850,0.726941,4.149251,4.512721,0.000267
132900,0.664647,4.142571,4.474895,0.000267
132950,0.574140,4.060775,4.347845,0.000267
133000,0.541551,4.051330,4.322105,0.000267
133050,0.516054,3.999101,4.257128,0.000267
133100,0.428500,3.746831,3.961081,0.000267
133150,0.383155,3.565479,3.757057,0.000267
133200,0.480715,3.731007,3.971364,0.000267
133250,0.561774,3.983174,4.264061,0.000267
133300,0.542927,4.018793,4.290256,0.000267
133350,0.540679,4.006133,4.276473,0.000267
133400,0.598091,4.151239,4.450284,0.000267
133450,0.642971,4.284369,4.605855,0.000267
133500,0.601892,4.221203,4.522149,0.000267
133550,0.515811,4.068589,4.326494,0.000267
133600,0.496113,3.991915,4.239972,0.000267
133650,0.492667,3.935865,4.182199,0.000267
133700,0.395251,3.683785,3.881411,0.000267
133750,0.377260,3.518459,3.707089,0.000267
133800,0.366036,3.406743,3.589761,0.000267
133850,0.350170,3.333395,3.508480,0.000267
133900,0.516161,3.697166,3.955246,0.000267
133950,0.485096,3.673252,3.915799,0.000267
134000,0.330435,3.359077,3.524294,0.000267
134050,0.325002,3.319939,3.482441,0.000266
134100,0.654106,3.789683,4.116736,0.000266
134150,0.897535,4.252875,4.701643,0.000266
134200,0.620391,3.960236,4.270431,0.000266
134250,0.400194,3.623597,3.823694,0.000266
134300,0.401602,3.712365,3.913166,0.000266
134350,0.396814,3.827486,4.025893,0.000266
134400,0.392687,3.752847,3.949190,0.000266
134450,0.508764,3.796555,4.050937,0.000266
134500,0.493046,3.651578,3.898101,0.000266
134550,0.415213,3.534934,3.742540,0.000266
134600,0.431789,3.732693,3.948588,0.000266
134650,0.455328,3.985692,4.213356,0.000266
134700,0.466302,3.986870,4.220021,0.000266
134750,0.436047,3.788578,4.006602,0.000266
134800,0.374654,3.725180,3.912507,0.000266
134850,0.539033,4.059787,4.329304,0.000266
134900,0.687989,4.251504,4.595498,0.000266
134950,0.534022,3.953970,4.220981,0.000266
135000,0.382491,3.722400,3.913646,0.000266
135050,0.346151,3.638942,3.812017,0.000266
135100,0.346639,3.632103,3.805422,0.000266
135150,0.335418,3.713517,3.881226,0.000266
135200,0.420669,3.833800,4.044134,0.000266
135250,0.470270,3.835607,4.070742,0.000266
135300,0.402286,3.713458,3.914601,0.000266
135350,0.444385,3.721731,3.943923,0.000266
135400,0.486283,3.763956,4.007098,0.000266
135450,0.504961,3.841457,4.093938,0.000266
135500,0.481076,3.781847,4.022385,0.000266
135550,0.345900,3.450028,3.622978,0.000266
135600,0.234964,3.169664,3.287146,0.000266
135650,0.248101,3.210415,3.334466,0.000266
135700,0.356134,3.527727,3.705794,0.000266
135750,0.467370,3.804119,4.037804,0.000266
135800,0.500013,3.874647,4.124654,0.000266
135850,0.442648,3.779628,4.000952,0.000266
135900,0.382155,3.664305,3.855382,0.000266
135950,0.342869,3.565933,3.737367,0.000266
136000,0.280596,3.383462,3.523760,0.000266
136050,0.213979,3.220818,3.327807,0.000266
136100,0.647189,3.758481,4.082076,0.000265
136150,0.785784,4.142825,4.535717,0.000265
136200,0.442940,3.894375,4.115845,0.000265
136250,0.392800,3.803707,4.000107,0.000265
136300,0.365507,3.773127,3.955880,0.000265
136350,0.355431,3.750573,3.928288,0.000265
136400,0.331194,3.659060,3.824657,0.000265
136450,0.346868,3.585001,3.758435,0.000265
136500,0.342573,3.643228,3.814514,0.000265
136550,0.409091,3.769189,3.973734,0.000265
136600,0.495596,3.851559,4.099357,0.000265
136650,0.428133,3.832940,4.047006,0.000265
136700,0.400354,3.793081,3.993258,0.000265
136750,0.322185,3.531014,3.692107,0.000265
136800,0.251993,3.312642,3.438638,0.000265
136850,0.325908,3.484692,3.647646,0.000265
136900,0.402417,3.687516,3.888725,0.000265
136950,0.467639,3.865601,4.099421,0.000265
137000,0.471454,3.980571,4.216298,0.000265
137050,0.463626,3.960548,4.192360,0.000265
137100,0.538582,4.041796,4.311087,0.000265
137150,0.545787,4.117309,4.390202,0.000265
137200,0.437849,3.855023,4.073948,0.000265
137250,0.312901,3.519518,3.675968,0.000265
137300,0.394137,3.697012,3.894080,0.000265
137350,0.406931,3.745970,3.949435,0.000265
137400,0.284774,3.517961,3.660347,0.000265
137450,0.260491,3.411032,3.541277,0.000265
137500,0.227980,3.284984,3.398974,0.000265
137550,0.261323,3.340961,3.471622,0.000265
137600,0.341627,3.495144,3.665957,0.000265
137650,0.384599,3.579649,3.771948,0.000265
137700,0.396118,3.713894,3.911953,0.000265
137750,1.413270,4.250056,4.956691,0.000265
137800,3.922884,5.062618,7.024060,0.000265
137850,3.641674,4.792228,6.613066,0.000265
137900,1.171896,3.696987,4.282935,0.000265
137950,0.449988,3.261427,3.486421,0.000265
138000,0.451277,3.375338,3.600977,0.000265
138050,0.603309,3.789160,4.090815,0.000265
138100,0.670503,4.057817,4.393068,0.000264
138150,0.591568,4.004812,4.300596,0.000264
138200,0.603680,3.966005,4.267844,0.000264
138250,0.626925,4.024680,4.338142,0.000264
138300,0.639323,4.177975,4.497636,0.000264
138350,0.646491,4.261911,4.585156,0.000264
138400,0.621874,4.198052,4.508989,0.000264
138450,0.599268,4.094995,4.394629,0.000264
138500,0.657724,3.979084,4.307946,0.000264
138550,0.909720,4.170856,4.625716,0.000264
138600,0.811439,4.208882,4.614601,0.000264
138650,0.551515,4.001806,4.277564,0.000264
138700,0.548642,4.070485,4.344806,0.000264
138750,0.420794,3.947082,4.157479,0.000264
138800,0.326737,3.709995,3.873363,0.000264
138850,0.392360,3.795955,3.992135,0.000264
138900,0.500242,4.095557,4.345678,0.000264
138950,0.515974,3.846216,4.104203,0.000264
139000,0.464728,3.517119,3.749483,0.000264
139050,0.384414,3.528091,3.720298,0.000264
139100,0.327136,3.500565,3.664133,0.000264
139150,0.325060,3.477225,3.639755,0.000264
139200,0.362308,3.606738,3.787892,0.000264
139250,0.505228,3.912836,4.165450,0.000264
139300,0.563829,3.908114,4.190029,0.000264
139350,0.524188,3.890703,4.152797,0.000264
139400,0.506595,3.958627,4.211925,0.000264
139450,0.448643,3.785934,4.010256,0.000264
139500,0.436819,3.760785,3.979195,0.000264
139550,0.580526,4.095853,4.386116,0.000264
139600,0.642639,4.230820,4.552140,0.000264
139650,0.479284,3.911035,4.150677,0.000264
139700,0.362171,3.739114,3.920199,0.000264
139750,0.445581,3.760277,3.983068,0.000264
139800,0.470930,3.696967,3.932432,0.000264
139850,0.427971,3.649142,3.863128,0.000264
139900,0.370772,3.527321,3.712707,0.000264
139950,0.342253,3.352014,3.523141,0.000264
140000,0.376245,3.239547,3.427669,0.000264
140050,0.413594,3.438314,3.645111,0.000264
140100,0.465350,3.678990,3.911665,0.000263
140150,0.478440,3.771843,4.011063,0.000263
140200,0.439393,3.754120,3.973816,0.000263
140250,0.279482,3.333502,3.473243,0.000263
140300,0.226810,3.296550,3.409955,0.000263
140350,0.354874,3.577215,3.754652,0.000263
140400,0.387226,3.520746,3.714359,0.000263
140450,0.366763,3.477625,3.661007,0.000263
140500,0.371915,3.581605,3.767562,0.000263
140550,0.331512,3.565158,3.730914,0.000263
140600,0.368463,3.668831,3.853063,0.000263
140650,0.436849,3.904162,4.122586,0.000263
140700,0.920105,4.102960,4.563013,0.000263
140750,3.546571,4.981547,6.754833,0.000263
140800,4.595037,5.259020,7.556538,0.000263
140850,2.411179,4.490999,5.696589,0.000263
140900,0.956535,3.911425,4.389693,0.000263
140950,0.731082,3.785339,4.150880,0.000263
141000,0.771763,3.962850,4.348731,0.000263
141050,1.223488,4.647628,5.259372,0.000263
141100,1.432840,4.956797,5.673218,0.000263
141150,0.757042,4.177961,4.556482,0.000263
141200,0.505620,3.899446,4.152256,0.000263
141250,0.582588,4.105603,4.396897,0.000263
141300,0.608643,4.183466,4.487787,0.000263
141350,0.648187,4.230157,4.554251,0.000263
141400,0.595190,4.115573,4.413167,0.000263
141450,0.525355,4.001877,4.264554,0.000263
141500,0.577770,4.116168,4.405053,0.000263
141550,0.561819,4.035912,4.316821,0.000263
141600,0.403147,3.617404,3.818977,0.000263
141650,0.441703,3.643710,3.864562,0.000263
141700,0.513210,3.893316,4.149921,0.000263
141750,0.483410,3.840140,4.081845,0.000263
141800,0.493476,3.732042,3.978780,0.000263
141850,0.488117,3.734821,3.978879,0.000263
141900,0.476862,3.797170,4.035601,0.000263
141950,0.433162,3.735300,3.951881,0.000263
142000,0.447560,3.613290,3.837070,0.000263
142050,0.470621,3.690764,3.926074,0.000262
142100,0.369496,3.263518,3.448266,0.000262
142150,0.260414,2.512720,2.642927,0.000262
142200,0.320062,2.446904,2.606935,0.000262
142250,0.559936,3.088033,3.368001,0.000262
142300,0.647393,3.598044,3.921741,0.000262
142350,0.575229,3.774393,4.062008,0.000262
142400,0.440765,3.718973,3.939356,0.000262
142450,0.281555,3.408364,3.549141,0.000262
142500,0.244352,3.402783,3.524960,0.000262
142550,0.426926,3.769034,3.982497,0.000262
142600,0.572981,4.132590,4.419080,0.000262
142650,0.495187,4.010236,4.257829,0.000262
142700,0.465693,3.825983,4.058830,0.000262
142750,0.421730,3.732694,3.943559,0.000262
142800,0.460237,3.816589,4.046707,0.000262
142850,0.359198,3.523384,3.702983,0.000262
142900,0.197534,3.002266,3.101033,0.000262
142950,0.260273,3.070536,3.200673,0.000262
143000,0.276037,3.251839,3.389858,0.000262
143050,0.246691,3.245123,3.368468,0.000262
143100,0.342037,3.478409,3.649428,0.000262
143150,0.452994,3.705094,3.931591,0.000262
143200,0.391869,3.567847,3.763781,0.000262
143250,0.274501,3.393062,3.530312,0.000262
143300,0.350775,3.445665,3.621053,0.000262
143350,0.452938,3.739560,3.966029,0.000262
