step,recon_loss,contrastive_loss,variance_loss,covariance_loss,em_ema,contrastive_weight,lr
98600,2.045293,0.060229,0.979495,0.000007,0.125049,0.100000,0.000260
98650,2.063032,0.058213,0.979312,0.000007,0.096989,0.100000,0.000260
98700,1.959701,0.049237,0.979183,0.000007,0.112568,0.100000,0.000260
98750,1.946985,0.063239,0.979284,0.000007,0.139981,0.100000,0.000260
98800,1.871506,0.067080,0.978977,0.000008,0.158727,0.100000,0.000260
98850,1.585329,0.049987,0.978728,0.000008,0.209954,0.100000,0.000260
98900,1.382484,0.047864,0.978766,0.000008,0.274934,0.100000,0.000260
98950,1.769593,0.051874,0.979070,0.000008,0.113769,0.100000,0.000260
99000,1.946988,0.043852,0.979170,0.000007,0.178992,0.100000,0.000260
99050,1.491811,0.050013,0.979118,0.000007,0.202469,0.100000,0.000259
99100,1.261785,0.056654,0.979315,0.000007,0.236031,0.100000,0.000259
99150,1.230857,0.048248,0.978941,0.000008,0.220626,0.100000,0.000259
99200,1.257906,0.044247,0.978874,0.000008,0.285604,0.100000,0.000259
99250,1.268447,0.047654,0.978906,0.000008,0.373279,0.100000,0.000259
99300,1.316720,0.058161,0.978687,0.000008,0.237409,0.100000,0.000259
99350,1.744990,0.052580,0.979146,0.000007,0.100125,0.100000,0.000259
99400,2.175255,0.046563,0.979285,0.000007,0.116726,0.100000,0.000259
99450,2.251630,0.056753,0.979187,0.000007,0.121409,0.100000,0.000259
99500,2.200304,0.064788,0.979302,0.000008,0.279401,0.100000,0.000259
99550,2.058110,0.062274,0.978956,0.000009,0.372607,0.100000,0.000259
99600,2.137283,0.053233,0.978887,0.000009,0.086910,0.100000,0.000259
99650,2.128642,0.055936,0.979301,0.000007,0.138176,0.100000,0.000259
99700,1.723091,0.051905,0.979059,0.000007,0.190136,0.100000,0.000259
99750,1.604264,0.045049,0.978795,0.000008,0.176824,0.100000,0.000259
99800,1.772121,0.048879,0.979031,0.000007,0.134571,0.100000,0.000259
99850,1.984600,0.049168,0.979204,0.000007,0.065022,0.100000,0.000259
99900,2.028069,0.052178,0.979383,0.000007,0.072944,0.100000,0.000259
99950,1.921283,0.052529,0.979318,0.000007,0.169346,0.100000,0.000259
100000,1.634313,0.051973,0.979019,0.000008,0.210523,0.100000,0.000259
100050,1.507470,0.048683,0.978839,0.000008,0.199679,0.100000,0.000259
100100,1.757364,0.046526,0.978888,0.000008,0.182094,0.100000,0.000259
100150,1.840705,0.048601,0.978875,0.000008,0.181025,0.100000,0.000259
100200,1.795811,0.051291,0.978946,0.000008,0.178833,0.100000,0.000259
100250,1.792119,0.047721,0.978973,0.000008,0.195723,0.100000,0.000259
100300,1.806216,0.042047,0.978691,0.000008,0.189718,0.100000,0.000258
100350,1.740961,0.049415,0.978959,0.000008,0.225592,0.100000,0.000258
100400,1.701123,0.046508,0.978989,0.000008,0.228163,0.100000,0.000258
100450,1.873498,0.048848,0.978795,0.000008,0.166310,0.100000,0.000258
100500,1.960092,0.059082,0.978868,0.000008,0.217086,0.100000,0.000258
100550,1.683759,0.060174,0.978598,0.000009,0.275405,0.100000,0.000258
100600,1.591555,0.054267,0.978589,0.000009,0.172773,0.100000,0.000258
100650,1.750616,0.043583,0.978888,0.000008,0.199198,0.100000,0.000258
100700,1.723453,0.049876,0.978813,0.000008,0.280101,0.100000,0.000258
100750,1.741825,0.057590,0.978930,0.000008,0.180084,0.100000,0.000258
100800,1.917813,0.047842,0.979122,0.000007,0.156624,0.100000,0.000258
100850,1.879839,0.061824,0.979144,0.000007,0.168649,0.100000,0.000258
100900,1.805261,0.061042,0.978994,0.000008,0.238657,0.100000,0.000258
100950,1.626511,0.047865,0.978760,0.000008,0.286435,0.100000,0.000258
101000,1.367150,0.044899,0.978679,0.000008,0.308640,0.100000,0.000258
101050,1.481395,0.038938,0.978575,0.000009,0.178886,0.100000,0.000258
101100,1.552815,0.041362,0.978707,0.000008,0.208387,0.100000,0.000258
101150,1.584026,0.051965,0.978935,0.000008,0.193992,0.100000,0.000258
101200,1.842248,0.054381,0.978873,0.000008,0.159487,0.100000,0.000258
101250,1.936482,0.054679,0.979001,0.000008,0.141983,0.100000,0.000258
101300,1.707085,0.063073,0.979187,0.000007,0.212311,0.100000,0.000258
101350,1.553148,0.051692,0.979101,0.000008,0.199379,0.100000,0.000258
101400,1.796961,0.049788,0.979282,0.000007,0.195797,0.100000,0.000258
101450,1.923715,0.046444,0.979010,0.000008,0.247416,0.100000,0.000258
101500,1.562315,0.036852,0.978495,0.000009,0.407710,0.100000,0.000258
101550,1.234864,0.038587,0.978573,0.000009,0.259741,0.100000,0.000257
101600,1.247626,0.041963,0.978925,0.000008,0.268926,0.100000,0.000257
101650,1.464114,0.043564,0.979044,0.000007,0.235702,0.100000,0.000257
101700,1.660309,0.056189,0.979144,0.000007,0.152340,0.100000,0.000257
101750,1.785178,0.056247,0.979439,0.000007,0.126626,0.100000,0.000257
101800,1.889511,0.042968,0.979148,0.000007,0.158601,0.100000,0.000257
101850,1.846758,0.045728,0.978810,0.000008,0.148678,0.100000,0.000257
101900,1.741304,0.056741,0.978991,0.000008,0.203330,0.100000,0.000257
101950,1.649165,0.063053,0.978982,0.000008,0.291226,0.100000,0.000257
102000,1.574119,0.068312,0.978814,0.000009,0.296597,0.100000,0.000257
102050,1.504540,0.068082,0.978754,0.000009,0.313521,0.100000,0.000257
102100,1.433451,0.071000,0.978815,0.000009,0.314005,0.100000,0.000257
102150,1.582599,0.064640,0.978994,0.000008,0.182402,0.100000,0.000257
102200,1.780058,0.040211,0.979076,0.000007,0.165628,0.100000,0.000257
102250,1.884920,0.030599,0.979171,0.000007,0.150692,0.100000,0.000257
102300,2.009099,0.043091,0.979182,0.000007,0.155328,0.100000,0.000257
102350,1.973463,0.052880,0.979081,0.000007,0.214327,0.100000,0.000257
102400,1.700948,0.069930,0.978917,0.000008,0.324413,0.100000,0.000257
102450,1.461315,0.078043,0.978709,0.000009,0.344101,0.100000,0.000257
102500,1.352918,0.066718,0.978539,0.000009,0.376343,0.100000,0.000257
102550,1.251640,0.071909,0.978313,0.000010,0.419929,0.100000,0.000257
102600,1.204047,0.072284,0.978209,0.000010,0.405471,0.100000,0.000257
102650,1.167534,0.058381,0.978163,0.000010,0.439916,0.100000,0.000257
102700,1.157843,0.055293,0.978371,0.000009,0.413104,0.100000,0.000257
102750,1.168182,0.073679,0.978624,0.000009,0.366823,0.100000,0.000257
102800,1.156060,0.074409,0.978483,0.000009,0.434924,0.100000,0.000256
102850,1.465766,0.058706,0.978522,0.000009,0.158947,0.100000,0.000256
102900,1.830650,0.042802,0.978773,0.000008,0.143598,0.100000,0.000256
102950,1.828805,0.043799,0.979063,0.000007,0.169290,0.100000,0.000256
103000,1.906286,0.045307,0.979025,0.000007,0.153489,0.100000,0.000256
103050,1.974775,0.045889,0.978908,0.000008,0.177689,0.100000,0.000256
103100,1.879899,0.051137,0.978873,0.000008,0.175789,0.100000,0.000256
103150,1.920590,0.055545,0.978859,0.000008,0.174344,0.100000,0.000256
103200,1.904724,0.058556,0.978986,0.000008,0.199066,0.100000,0.000256
103250,1.657428,0.048817,0.978628,0.000008,0.224863,0.100000,0.000256
103300,1.565649,0.068427,0.978869,0.000008,0.218174,0.100000,0.000256
103350,1.664713,0.081651,0.979458,0.000007,0.199560,0.100000,0.000256
103400,1.607638,0.065336,0.979548,0.000007,0.228765,0.100000,0.000256
103450,1.512820,0.061653,0.979414,0.000007,0.244381,0.100000,0.000256
103500,1.466762,0.054035,0.979017,0.000008,0.230633,0.100000,0.000256
103550,1.511007,0.037498,0.978803,0.000008,0.180371,0.100000,0.000256
103600,1.811298,0.037837,0.978802,0.000008,0.159413,0.100000,0.000256
103650,2.107162,0.043104,0.978680,0.000008,0.172567,0.100000,0.000256
103700,2.138848,0.038945,0.978756,0.000008,0.121106,0.100000,0.000256
103750,1.988628,0.035532,0.979265,0.000007,0.122881,0.100000,0.000256
103800,1.758709,0.046668,0.979315,0.000007,0.207127,0.100000,0.000256
103850,1.510843,0.050618,0.979039,0.000007,0.241988,0.100000,0.000256
103900,1.672855,0.036725,0.978790,0.000008,0.170770,0.100000,0.000256
103950,1.922276,0.037104,0.978979,0.000007,0.125470,0.100000,0.000256
104000,1.900024,0.054508,0.979413,0.000007,0.125695,0.100000,0.000255
104050,1.798957,0.052011,0.979052,0.000008,0.207159,0.100000,0.000255
104100,1.604949,0.045466,0.978852,0.000008,0.201423,0.100000,0.000255
104150,1.529986,0.047994,0.978995,0.000007,0.222515,0.100000,0.000255
104200,1.481698,0.045274,0.978878,0.000008,0.212930,0.100000,0.000255
104250,1.449719,0.045617,0.978742,0.000008,0.276250,0.100000,0.000255
104300,1.769182,0.047063,0.979040,0.000007,0.129264,0.100000,0.000255
104350,1.781474,0.047166,0.978896,0.000008,0.213737,0.100000,0.000255
104400,1.539921,0.039125,0.978496,0.000009,0.184735,0.100000,0.000255
104450,1.317424,0.034080,0.978669,0.000008,0.281998,0.100000,0.000255
104500,1.481718,0.045310,0.978806,0.000008,0.169873,0.100000,0.000255
104550,1.657314,0.044019,0.979022,0.000007,0.229852,0.100000,0.000255
104600,1.268939,0.033881,0.978947,0.000008,0.304481,0.100000,0.000255
104650,1.075019,0.035437,0.978649,0.000008,0.274716,0.100000,0.000255
104700,1.014554,0.044561,0.978837,0.000008,0.310781,0.100000,0.000255
104750,1.004432,0.044538,0.979033,0.000007,0.314291,0.100000,0.000255
104800,1.632913,0.056508,0.978929,0.000008,0.173988,0.100000,0.000255
104850,2.600923,0.061162,0.978851,0.000009,0.185000,0.100000,0.000255
104900,2.375070,0.056007,0.978800,0.000008,0.183426,0.100000,0.000255
104950,1.678277,0.063727,0.978872,0.000008,0.233203,0.100000,0.000255
105000,1.675432,0.051295,0.978838,0.000008,0.173949,0.100000,0.000255
105050,1.863259,0.038235,0.979052,0.000007,0.130564,0.100000,0.000255
105100,1.625620,0.033329,0.979006,0.000007,0.325530,0.100000,0.000255
105150,1.267612,0.028323,0.978538,0.000008,0.305329,0.100000,0.000255
105200,1.500608,0.031138,0.978431,0.000009,0.251697,0.100000,0.000254
105250,1.698055,0.053063,0.978640,0.000009,0.266764,0.100000,0.000254
105300,1.408894,0.048937,0.978973,0.000008,0.275950,0.100000,0.000254
105350,1.188393,0.029629,0.979050,0.000007,0.291180,0.100000,0.000254
105400,1.129116,0.033486,0.979011,0.000007,0.295744,0.100000,0.000254
105450,1.302764,0.054572,0.979030,0.000008,0.201878,0.100000,0.000254
105500,1.657343,0.055703,0.979227,0.000007,0.131802,0.100000,0.000254
105550,1.738467,0.057598,0.979789,0.000006,0.124219,0.100000,0.000254
105600,1.648138,0.052607,0.979369,0.000007,0.238974,0.100000,0.000254
105650,1.695060,0.030723,0.978862,0.000007,0.179527,0.100000,0.000254
105700,1.565634,0.028084,0.978832,0.000008,0.286790,0.100000,0.000254
105750,1.309997,0.028408,0.978427,0.000009,0.253875,0.100000,0.000254
105800,1.218955,0.030842,0.978710,0.000008,0.292453,0.100000,0.000254
105850,1.315260,0.040520,0.979334,0.000007,0.237476,0.100000,0.000254
105900,1.361337,0.048135,0.979178,0.000007,0.269075,0.100000,0.000254
105950,1.294285,0.045378,0.979099,0.000007,0.250426,0.100000,0.000254
106000,1.622362,0.042255,0.979117,0.000007,0.173361,0.100000,0.000254
106050,1.883834,0.035533,0.979057,0.000008,0.207525,0.100000,0.000254
106100,1.938126,0.038160,0.979166,0.000007,0.185519,0.100000,0.000254
106150,1.962004,0.040531,0.978964,0.000007,0.208899,0.100000,0.000254
106200,1.642251,0.039215,0.978693,0.000008,0.248420,0.100000,0.000254
106250,1.432606,0.034704,0.978667,0.000008,0.235344,0.100000,0.000254
106300,1.547849,0.034712,0.979069,0.000007,0.202574,0.100000,0.000254
106350,1.568096,0.042775,0.979236,0.000007,0.251475,0.100000,0.000254
106400,1.448342,0.052417,0.979081,0.000008,0.245026,0.100000,0.000253
106450,1.749034,0.043436,0.978571,0.000008,0.164898,0.100000,0.000253
106500,1.939828,0.072365,0.978589,0.000010,0.275105,0.100000,0.000253
106550,1.739969,0.088860,0.978808,0.000010,0.250116,0.100000,0.000253
106600,1.836058,0.049267,0.978779,0.000008,0.152018,0.100000,0.000253
106650,1.830299,0.044899,0.979154,0.000007,0.209176,0.100000,0.000253
106700,1.732099,0.049355,0.979262,0.000007,0.164832,0.100000,0.000253
106750,1.736022,0.043996,0.979130,0.000007,0.173233,0.100000,0.000253
106800,1.716176,0.047302,0.979108,0.000007,0.189263,0.100000,0.000253
106850,1.522351,0.049650,0.978812,0.000008,0.323230,0.100000,0.000253
106900,1.370653,0.038031,0.978882,0.000008,0.136796,0.100000,0.000253
106950,1.532811,0.034277,0.978887,0.000008,0.223208,0.100000,0.000253
107000,1.515009,0.032926,0.978682,0.000008,0.328564,0.100000,0.000253
107050,1.424052,0.029958,0.978542,0.000008,0.225459,0.100000,0.000253
107100,1.444231,0.036152,0.978542,0.000009,0.274087,0.100000,0.000253
107150,1.625483,0.037278,0.978941,0.000008,0.112551,0.100000,0.000253
107200,1.793297,0.032951,0.978988,0.000007,0.166560,0.100000,0.000253
107250,1.786530,0.037439,0.979094,0.000007,0.153577,0.100000,0.000253
107300,1.772697,0.034287,0.978985,0.000007,0.170603,0.100000,0.000253
107350,1.822655,0.034939,0.979149,0.000007,0.191293,0.100000,0.000253
107400,1.891775,0.044206,0.979520,0.000006,0.176254,0.100000,0.000253
107450,1.874080,0.049609,0.979258,0.000007,0.174340,0.100000,0.000253
107500,1.638544,0.059586,0.978825,0.000008,0.311012,0.100000,0.000253
107550,1.573084,0.055687,0.979151,0.000007,0.168223,0.100000,0.000253
107600,1.703936,0.045954,0.979221,0.000007,0.176679,0.100000,0.000252
107650,1.453257,0.035911,0.978935,0.000008,0.261297,0.100000,0.000252
107700,1.304811,0.028617,0.978849,0.000008,0.259837,0.100000,0.000252
107750,1.462427,0.032432,0.978673,0.000008,0.232241,0.100000,0.000252
107800,1.657624,0.045277,0.979070,0.000008,0.227140,0.100000,0.000252
107850,1.821108,0.057830,0.979399,0.000007,0.144051,0.100000,0.000252
107900,1.690886,0.045416,0.979072,0.000007,0.204979,0.100000,0.000252
107950,1.324223,0.032829,0.979025,0.000007,0.245690,0.100000,0.000252
108000,1.425142,0.040632,0.979214,0.000007,0.200516,0.100000,0.000252
108050,1.554279,0.039856,0.978801,0.000008,0.270238,0.100000,0.000252
108100,1.320775,0.036384,0.978880,0.000008,0.271383,0.100000,0.000252
108150,1.245101,0.036641,0.979054,0.000007,0.269226,0.100000,0.000252
108200,1.258811,0.041596,0.978895,0.000008,0.276874,0.100000,0.000252
108250,1.268570,0.053038,0.979013,0.000008,0.249389,0.100000,0.000252
108300,1.353592,0.044151,0.979010,0.000008,0.225876,0.100000,0.000252
108350,1.694602,0.036768,0.978928,0.000008,0.205287,0.100000,0.000252
108400,1.844559,0.037462,0.978943,0.000008,0.210723,0.100000,0.000252
108450,1.629559,0.034550,0.978994,0.000007,0.204184,0.100000,0.000252
108500,1.395347,0.030284,0.978982,0.000007,0.285168,0.100000,0.000252
108550,1.447312,0.037555,0.979086,0.000007,0.181769,0.100000,0.000252
108600,1.483459,0.046078,0.979037,0.000008,0.268221,0.100000,0.000252
108650,1.427951,0.053863,0.979040,0.000008,0.199966,0.100000,0.000252
108700,1.631485,0.052785,0.979368,0.000007,0.183892,0.100000,0.000252
108750,1.758273,0.041884,0.979236,0.000007,0.197059,0.100000,0.000251
108800,1.462857,0.047925,0.978580,0.000009,0.411518,0.100000,0.000251
108850,0.950003,0.164543,0.977911,0.000012,0.501961,0.100000,0.000251
108900,0.681055,0.195000,0.978083,0.000012,0.532215,0.100000,0.000251
108950,0.789141,0.087084,0.978428,0.000011,0.307293,0.100000,0.000251
109000,1.418695,0.063351,0.978922,0.000009,0.180040,0.100000,0.000251
109050,2.410169,0.065830,0.979314,0.000007,0.146709,0.100000,0.000251
109100,2.665870,0.061510,0.979208,0.000008,0.113366,0.100000,0.000251
109150,2.257009,0.046177,0.979199,0.000007,0.186585,0.100000,0.000251
109200,1.836885,0.041213,0.978721,0.000008,0.241258,0.100000,0.000251
109250,1.663184,0.047844,0.978684,0.000008,0.177596,0.100000,0.000251
109300,1.766496,0.056192,0.979282,0.000007,0.195399,0.100000,0.000251
109350,1.715216,0.043842,0.979273,0.000007,0.211830,0.100000,0.000251
109400,1.681115,0.030155,0.979084,0.000007,0.223939,0.100000,0.000251
109450,1.652317,0.040591,0.979047,0.000007,0.140389,0.100000,0.000251
109500,1.557627,0.038188,0.979145,0.000007,0.172658,0.100000,0.000251
109550,1.769379,0.033994,0.979334,0.000007,0.111505,0.100000,0.000251
109600,1.866208,0.033338,0.979265,0.000007,0.251859,0.100000,0.000251
109650,1.500448,0.026156,0.978925,0.000008,0.271008,0.100000,0.000251
109700,1.455754,0.044656,0.978975,0.000008,0.206086,0.100000,0.000251
109750,1.733562,0.070850,0.979129,0.000007,0.143819,0.100000,0.000251
109800,1.878621,0.069903,0.979199,0.000007,0.197050,0.100000,0.000251
109850,1.814971,0.054306,0.979217,0.000007,0.174925,0.100000,0.000251
109900,1.668897,0.038438,0.979068,0.000007,0.185010,0.100000,0.000251
109950,1.576712,0.038103,0.979092,0.000007,0.194612,0.100000,0.000250
110000,1.472122,0.036012,0.978851,0.000008,0.316313,0.100000,0.000250
110050,1.381762,0.039119,0.978884,0.000008,0.316982,0.100000,0.000250
110100,1.441350,0.045002,0.978806,0.000008,0.343469,0.100000,0.000250
110150,1.551677,0.049538,0.978725,0.000008,0.233404,0.100000,0.000250
110200,1.647089,0.055837,0.979277,0.000007,0.141653,0.100000,0.000250
110250,1.620801,0.045672,0.979372,0.000007,0.258200,0.100000,0.000250
110300,1.521269,0.039073,0.978971,0.000008,0.263829,0.100000,0.000250
110350,1.660613,0.041755,0.979257,0.000007,0.161428,0.100000,0.000250
110400,1.936113,0.047676,0.979454,0.000007,0.190437,0.100000,0.000250
110450,1.969558,0.039435,0.978918,0.000008,0.196120,0.100000,0.000250
110500,1.865829,0.028451,0.978959,0.000007,0.154075,0.100000,0.000250
110550,1.741002,0.028158,0.979209,0.000007,0.173563,0.100000,0.000250
110600,1.558194,0.026320,0.978929,0.000007,0.194510,0.100000,0.000250
110650,1.395702,0.029734,0.978904,0.000008,0.223868,0.100000,0.000250
110700,1.362454,0.044644,0.979221,0.000007,0.255947,0.100000,0.000250
110750,1.409804,0.047626,0.979240,0.000007,0.363644,0.100000,0.000250
110800,1.427608,0.046627,0.979067,0.000008,0.345259,0.100000,0.000250
110850,1.675823,0.044153,0.979081,0.000008,0.141645,0.100000,0.000250
110900,1.848280,0.029370,0.978801,0.000008,0.245360,0.100000,0.000250
110950,1.660781,0.026634,0.978916,0.000008,0.261436,0.100000,0.000250
111000,1.561526,0.032328,0.979166,0.000007,0.240443,0.100000,0.000250
111050,1.511926,0.037559,0.979210,0.000007,0.233469,0.100000,0.000250
111100,1.641542,0.040885,0.979480,0.000007,0.141519,0.100000,0.000249
111150,1.761953,0.038062,0.979181,0.000007,0.187187,0.100000,0.000249
111200,1.800903,0.038520,0.979038,0.000008,0.133096,0.100000,0.000249
111250,1.898151,0.046725,0.979038,0.000008,0.150456,0.100000,0.000249
111300,1.665219,0.042239,0.979019,0.000008,0.250242,0.100000,0.000249
111350,1.438650,0.044876,0.979271,0.000007,0.232028,0.100000,0.000249
111400,1.372092,0.046315,0.979208,0.000007,0.258376,0.100000,0.000249
111450,1.376572,0.031571,0.978886,0.000008,0.223568,0.100000,0.000249
111500,1.718334,0.044342,0.979032,0.000008,0.164603,0.100000,0.000249
111550,1.851509,0.042747,0.979258,0.000007,0.230791,0.100000,0.000249
111600,1.694183,0.030681,0.979273,0.000007,0.167064,0.100000,0.000249
111650,1.652637,0.040341,0.979058,0.000008,0.231847,0.100000,0.000249
111700,1.522448,0.038686,0.978803,0.000008,0.205290,0.100000,0.000249
111750,1.412186,0.038284,0.978983,0.000008,0.211880,0.100000,0.000249
111800,1.441003,0.037191,0.978995,0.000008,0.269830,0.100000,0.000249
111850,1.576314,0.046515,0.979066,0.000008,0.237315,0.100000,0.000249
111900,1.523001,0.053715,0.979089,0.000008,0.253842,0.100000,0.000249
111950,1.436323,0.039253,0.978888,0.000008,0.188527,0.100000,0.000249
112000,1.647276,0.026433,0.979020,0.000008,0.165850,0.100000,0.000249
112050,1.726283,0.028868,0.979069,0.000007,0.226115,0.100000,0.000249
112100,1.572067,0.034342,0.978977,0.000008,0.177742,0.100000,0.000249
112150,1.442709,0.043836,0.979112,0.000008,0.177683,0.100000,0.000249
112200,1.385845,0.051022,0.979220,0.000007,0.188308,0.100000,0.000249
112250,1.445504,0.034571,0.978725,0.000008,0.231945,0.100000,0.000248
112300,1.500928,0.022781,0.978541,0.000008,0.227088,0.100000,0.000248
112350,1.636682,0.036044,0.978880,0.000008,0.184445,0.100000,0.000248
112400,1.636113,0.036548,0.979064,0.000007,0.261540,0.100000,0.000248
112450,1.472010,0.024498,0.978969,0.000007,0.280446,0.100000,0.000248
112500,1.665135,0.035149,0.979061,0.000007,0.137588,0.100000,0.000248
112550,1.908253,0.039117,0.978969,0.000008,0.168485,0.100000,0.000248
112600,1.625479,0.033896,0.978752,0.000008,0.324164,0.100000,0.000248
112650,1.452510,0.034728,0.979038,0.000008,0.226252,0.100000,0.000248
